"stationName","date","ET_EC_gf","ET_EC_gf_count","ET_EC_gf_Dgf","ET_EC_gf_Dgf2","ET_EC_gf_Dqc","ET_EC_qc","ET_EC_qc_count","ET_EC_qc_Dgf","ET_EC_qc_Dqc","ET_SR_aH_gf","ET_SR_aH_gf_count","ET_SR_aH_gf_Dgf","ET_SR_aH_gf_Dgf2","ET_SR_aH_gf_Dqc","ET_SR_aH_qc","ET_SR_aH_qc_count","ET_SR_aH_qc_Dgf","ET_SR_aH_qc_Dqc","ET_Tc_aH_gf","ET_Tc_aH_gf_count","ET_Tc_aH_gf_Dgf","ET_Tc_aH_gf_Dgf2","ET_Tc_aH_gf_Dqc","ET_Tc_aH_qc","ET_Tc_aH_qc_count","ET_Tc_aH_qc_Dgf","ET_Tc_aH_qc_Dqc","ET_Tn_aH_gf","ET_Tn_aH_gf_count","ET_Tn_aH_gf_Dgf","ET_Tn_aH_gf_Dgf2","ET_Tn_aH_gf_Dqc","ET_Tn_aH_qc","ET_Tn_aH_qc_count","ET_Tn_aH_qc_Dgf","ET_Tn_aH_qc_Dqc","ETo_mm","G_gf_count","G_gf_mm","G_gf_mm_Dgf","G_gf_mm_Dqc","G_qc_count","G_qc_mm","G_qc_mm_Dqc","H_ECrot_gf_count","H_ECrot_gf_mm","H_ECrot_gf_mm_Dgf","H_ECrot_gf_mm_Dqc","H_ECrot_qc_count","H_ECrot_qc_mm","H_ECrot_qc_mm_Dqc","Ka_EC","Ka_SR","Ka_Tc","Ka_Tn","Rn_Avg_gf_count","Rn_Avg_gf_mm","Rn_Avg_gf_mm_Dgf","Rn_Avg_gf_mm_Dqc","Rn_Avg_qc_count","Rn_Avg_qc_mm","Rn_Avg_qc_mm_Dqc","SR_aH_gf_count","SR_aH_gf_mm","SR_aH_gf_mm_Dgf","SR_aH_gf_mm_Dqc","SR_aH_qc_count","SR_aH_qc_mm","SR_aH_qc_mm_Dqc","Tc_aH_gf_count","Tc_aH_gf_mm","Tc_aH_gf_mm_Dgf","Tc_aH_gf_mm_Dqc","Tc_aH_qc_count","Tc_aH_qc_mm","Tc_aH_qc_mm_Dqc","Tc_H_gf_mm","Tc_H_qc_mm","Tn_aH_gf_count","Tn_aH_gf_mm","Tn_aH_gf_mm_Dgf","Tn_aH_gf_mm_Dqc","Tn_aH_qc_count","Tn_aH_qc_mm","Tn_aH_qc_mm_Dqc","Tn_H_gf_mm","Tn_H_qc_mm"
"D13_Roberts_Alfalfa","2016-07-18",NA,7,NA,NA,NA,NA,7,NA,NA,NA,14,NA,NA,NA,NA,14,NA,NA,NA,14,NA,NA,NA,NA,14,NA,NA,NA,14,NA,NA,NA,NA,14,NA,NA,6.31,15,NA,0,NA,15,NA,NA,7,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,16,0.5828253556626,NA,NA,16,0.5828253556626,NA,14,NA,NA,NA,14,NA,NA,14,NA,NA,NA,14,NA,NA,NA,NA,14,NA,NA,NA,14,NA,NA,NA,NA
"D13_Roberts_Alfalfa","2016-07-19",NA,27,NA,NA,NA,NA,27,NA,NA,2.46440967745893,48,2.46440967745893,2.46440967745893,2.46440967745893,2.46440967745893,48,2.46440967745893,2.46440967745893,2.52318881925012,48,2.45090051922806,2.45090051922806,2.52318881925012,2.52318881925012,48,2.45090051922806,2.52318881925012,2.55962034346472,48,2.48733204344266,2.48733204344266,2.55962034346472,2.55962034346472,48,2.48733204344266,2.55962034346472,6.58,48,0.0722883000220562,0.0722883000220562,0.0722883000220562,48,0.0722883000220562,0.0722883000220562,27,NA,NA,NA,27,NA,NA,NA,0.374530346118379,0.372477282557456,0.378013988365146,48,4.97079152455806,4.97079152455806,4.97079152455806,48,4.97079152455806,4.97079152455806,48,2.43409354707707,2.43409354707707,2.43409354707707,48,2.43409354707707,2.43409354707707,48,2.44760270530794,2.44760270530794,2.44760270530794,48,2.44760270530794,2.44760270530794,2.8788776139191,2.8788776139191,48,2.41117118109334,2.41117118109334,2.41117118109334,48,2.41117118109334,2.41117118109334,2.84895070969147,2.84895070969147
"D13_Roberts_Alfalfa","2016-07-20",NA,27,NA,NA,NA,NA,27,NA,NA,2.2988485510238,48,2.2988485510238,2.2988485510238,2.2988485510238,2.29653770999968,48,2.2988485510238,2.29653770999968,2.45462625776008,48,2.32938846425773,2.32938846425773,2.45462625776008,NA,47,2.32938846425773,NA,2.4062165255129,48,2.28097873201055,2.28097873201055,2.4062165255129,NA,46,2.28097873201055,NA,7.01,48,0.125237793502354,0.125237793502354,0.125237793502354,48,0.125237793502354,0.125237793502354,27,NA,NA,NA,27,NA,NA,NA,0.327938452357176,0.332295073360589,0.32538926276898,48,5.0038424661429,5.0038424661429,5.0038424661429,48,5.0038424661429,5.0038424661429,48,2.57975612161674,2.57975612161674,2.57975612161674,48,2.58206696264086,2.58206696264086,48,2.54921620838282,2.54921620838282,2.54921620838282,47,NA,NA,3.01453439642702,NA,48,2.59762594063,2.59762594063,2.59762594063,46,NA,NA,3.10825221595677,NA
"D13_Roberts_Alfalfa","2016-07-21",NA,27,NA,NA,NA,NA,27,NA,NA,2.48330290941401,48,2.48330290941401,2.48330290941401,2.48330290941401,2.48330290941401,48,2.48330290941401,2.48330290941401,2.45794996872272,48,2.41271447426546,2.41271447426546,2.45794996872272,2.45794996872272,48,2.41271447426546,2.45794996872272,2.60644857126422,48,2.56121307680696,2.56121307680696,2.60644857126422,2.60644857126422,48,2.56121307680696,2.60644857126422,7.22,48,0.0452354944572616,0.0452354944572616,0.0452354944572616,48,0.0452354944572616,0.0452354944572616,27,NA,NA,NA,27,NA,NA,NA,0.343947771386982,0.33417097981516,0.354738653297363,48,4.88011045562568,4.88011045562568,4.88011045562568,48,4.88011045562568,4.88011045562568,48,2.35157205175441,2.35157205175441,2.35157205175441,48,2.35157205175441,2.35157205175441,48,2.42216048690296,2.42216048690296,2.42216048690296,48,2.42216048690296,2.42216048690296,2.81016739855486,2.81016739855486,48,2.27366188436146,2.27366188436146,2.27366188436146,48,2.27366188436146,2.27366188436146,2.6454044352633,2.6454044352633
"D13_Roberts_Alfalfa","2016-07-22",NA,35,NA,NA,NA,NA,34,NA,NA,2.15977650298884,48,2.15977650298884,2.15977650298884,2.15977650298884,NA,47,2.15977650298884,NA,2.26676828102803,48,2.20620355751268,2.20620355751268,2.26676828102803,NA,47,2.20620355751268,NA,2.19225253387396,48,2.13168781035861,2.13168781035861,2.19225253387396,NA,47,2.13168781035861,NA,7.08,48,0.0605647235153483,0.0605647235153483,0.0605647235153483,48,0.0605647235153483,0.0605647235153483,35,NA,NA,NA,34,NA,NA,NA,0.305053178388254,0.311610671965068,0.301085848920707,48,4.98088842337548,4.98088842337548,4.98088842337548,48,4.98088842337548,4.98088842337548,48,2.76054719687129,2.76054719687129,2.76054719687129,47,NA,NA,48,2.71412014234745,2.71412014234745,2.71412014234745,47,NA,NA,3.29145950326644,NA,48,2.78863588950152,2.78863588950152,2.78863588950152,47,NA,NA,3.43862900961219,NA
"D13_Roberts_Alfalfa","2016-07-23",2.29978785013403,48,2.29978785013403,2.29978785013403,2.29978785013403,2.29978785013403,48,2.29978785013403,2.29978785013403,2.04766938796082,48,2.04766938796082,2.04766938796082,2.04766938796082,2.04723394710419,48,2.04766938796082,2.04723394710419,2.38731193986358,48,2.09562990200939,2.09562990200939,2.38731193986358,NA,47,2.09562990200939,NA,2.30094693663471,48,2.00926489878051,2.00926489878051,2.30094693663471,NA,47,2.00926489878051,NA,7.67,48,0.291682037854195,0.291682037854195,0.291682037854195,48,0.291682037854195,0.291682037854195,48,2.09851353106849,2.09851353106849,2.09851353106849,48,2.09851353106849,2.09851353106849,0.299841962207827,0.266971237022271,0.273224237550116,0.261964132826664,48,4.68998341905672,4.68998341905672,4.68998341905672,48,4.68998341905672,4.68998341905672,48,2.35063199324171,2.35063199324171,2.35063199324171,48,2.35106743409834,2.35106743409834,48,2.30267147919314,2.30267147919314,2.30267147919314,47,NA,NA,2.69227702119431,NA,48,2.38903648242201,2.38903648242201,2.38903648242201,47,NA,NA,2.81341466923871,NA
"D13_Roberts_Alfalfa","2016-07-24",2.62684403967408,48,2.62684403967408,2.62684403967408,2.62684403967408,2.62684403967408,48,2.62684403967408,2.62684403967408,3.40776547894545,48,3.40776547894545,3.40776547894545,3.40776547894545,3.40776547894545,48,3.40776547894545,3.40776547894545,3.87711499587728,48,3.3995765242661,3.3995765242661,3.87711499587728,3.87711499587728,48,3.3995765242661,3.87711499587728,3.89339148207044,48,3.41585301045926,3.41585301045926,3.89339148207044,3.89339148207044,48,3.41585301045926,3.89339148207044,7.32,48,0.477538471611175,0.477538471611175,0.477538471611175,48,0.477538471611175,0.477538471611175,48,1.57586768245434,1.57586768245434,1.57586768245434,48,1.57586768245434,1.57586768245434,0.358858475365312,0.465541732096373,0.464423022440724,0.466646586128315,48,4.6802501937396,4.6802501937396,4.6802501937396,48,4.6802501937396,4.6802501937396,48,0.794946243182972,0.794946243182972,0.794946243182972,48,0.794946243182972,0.794946243182972,48,0.803135197862325,0.803135197862325,0.803135197862325,48,0.803135197862325,0.803135197862325,0.874297850079928,0.874297850079928,48,0.786858711669163,0.786858711669163,0.786858711669163,48,0.786858711669163,0.786858711669163,0.849587203495548,0.849587203495548
"D13_Roberts_Alfalfa","2016-07-25",5.16991991440805,48,5.16991991440805,5.16991991440805,5.16991991440805,5.16991991440805,48,5.16991991440805,5.16991991440805,5.13614247382752,48,5.13614247382752,5.13614247382752,5.13614247382752,5.13614247382752,48,5.13614247382752,5.13614247382752,5.15415669497966,48,5.10910235645617,5.10910235645617,5.15415669497966,5.15415669497966,48,5.10910235645617,5.15415669497966,5.20266193972171,48,5.15760760119822,5.15760760119822,5.20266193972171,5.20266193972171,48,5.15760760119822,5.20266193972171,7.27,48,0.0450543385234959,0.0450543385234959,0.0450543385234959,48,0.0450543385234959,0.0450543385234959,48,0.623667876006051,0.623667876006051,0.623667876006051,48,0.623667876006051,0.623667876006051,0.711130662229443,0.706484521846977,0.702765110929322,0.709437084071282,48,5.8386421289376,5.8386421289376,5.8386421289376,48,5.8386421289376,5.8386421289376,48,0.65744531658658,0.65744531658658,0.65744531658658,48,0.65744531658658,0.65744531658658,48,0.684485433957937,0.684485433957937,0.684485433957937,48,0.684485433957937,0.684485433957937,0.68621545815437,0.68621545815437,48,0.635980189215886,0.635980189215886,0.635980189215886,48,0.635980189215886,0.635980189215886,0.587511653216811,0.587511653216811
"D13_Roberts_Alfalfa","2016-07-26",4.48504737774426,48,4.48504737774426,4.48504737774426,4.48504737774426,4.48504737774426,48,4.48504737774426,4.48504737774426,4.61549272412159,48,4.61549272412159,4.61549272412159,4.61549272412159,4.61628089311579,48,4.61549272412159,4.61628089311579,4.92366026712473,48,4.60801793009105,4.60801793009105,4.92366026712473,4.92366026712473,48,4.60801793009105,4.92366026712473,4.93595238818738,48,4.6203100511537,4.6203100511537,4.93595238818738,NA,46,4.6203100511537,NA,7.25,48,0.315642337033678,0.315642337033678,0.315642337033678,48,0.315642337033678,0.315642337033678,48,0.733150673965802,0.733150673965802,0.733150673965802,48,0.733150673965802,0.733150673965802,0.61862722451645,0.636619686085737,0.635588680012559,0.637284144986718,48,5.53384038874374,5.53384038874374,5.53384038874374,48,5.53384038874374,5.53384038874374,48,0.60270532758847,0.60270532758847,0.60270532758847,48,0.601917158594272,0.601917158594272,48,0.610180121619007,0.610180121619007,0.610180121619007,48,0.610180121619007,0.610180121619007,0.613926137918397,0.613926137918397,48,0.597888000556358,0.597888000556358,0.597888000556358,46,NA,NA,0.585730038814382,NA
"D13_Roberts_Alfalfa","2016-07-27",4.50251149777974,48,4.50251149777974,4.50251149777974,4.50251149777974,4.50251149777974,48,4.50251149777974,4.50251149777974,4.59349992027818,48,4.59349992027818,4.59349992027818,4.59349992027818,4.59349992027818,48,4.59349992027818,4.59349992027818,4.81968540408389,48,4.62782446695938,4.62782446695938,4.81968540408389,4.81968540408389,48,4.62782446695938,4.81968540408389,4.74777472117103,48,4.55591378404653,4.55591378404653,4.74777472117103,4.74777472117103,48,4.55591378404653,4.74777472117103,7.61,48,0.191860937124505,0.191860937124505,0.191860937124505,48,0.191860937124505,0.191860937124505,48,0.609516097558898,0.609516097558898,0.609516097558898,48,0.609516097558898,0.609516097558898,0.591657227040701,0.603613655752718,0.608124108667462,0.598674610255785,48,5.30388853246314,5.30388853246314,5.30388853246314,48,5.30388853246314,5.30388853246314,48,0.518527675060451,0.518527675060451,0.518527675060451,48,0.518527675060451,0.518527675060451,48,0.484203128379252,0.484203128379252,0.484203128379252,48,0.484203128379252,0.484203128379252,0.454354154783006,0.454354154783006,48,0.556113811292109,0.556113811292109,0.556113811292109,48,0.556113811292109,0.556113811292109,0.522759564024958,0.522759564024958
