"stationName","date","Rn_Avg_qc_mm","Rn_Avg_qc_count","Rn_Avg_gf_mm","Rn_Avg_gf_count","Rn_Avg_qc_mm_Dqc","Rn_Avg_gf_mm_Dqc","Rn_Avg_gf_mm_Dgf","Tc_H_qc_mm","Tc_H_gf_mm","Tc_aH_qc_mm","Tc_aH_qc_count","Tc_aH_gf_mm","Tc_aH_gf_count","Tc_aH_qc_mm_Dqc","Tc_aH_gf_mm_Dqc","Tc_aH_gf_mm_Dgf","ET_Tc_aH_qc_Dqc","ET_Tc_aH_gf_Dqc","ET_Tc_aH_qc_Dgf","ET_Tc_aH_gf_Dgf","ET_Tc_aH_gf_Dgf2","Tn_H_qc_mm","Tn_H_gf_mm","Tn_aH_qc_mm","Tn_aH_qc_count","Tn_aH_gf_mm","Tn_aH_gf_count","Tn_aH_qc_mm_Dqc","Tn_aH_gf_mm_Dqc","Tn_aH_gf_mm_Dgf","ET_Tn_aH_qc_Dqc","ET_Tn_aH_gf_Dqc","ET_Tn_aH_qc_Dgf","ET_Tn_aH_gf_Dgf","ET_Tn_aH_gf_Dgf2","SR_aH_qc_mm","SR_aH_qc_count","SR_aH_gf_mm","SR_aH_gf_count","SR_aH_qc_mm_Dqc","SR_aH_gf_mm_Dqc","ET_SR_aH_qc_Dqc","ET_SR_aH_gf_Dqc","SR_aH_gf_mm_Dgf","ET_SR_aH_qc_Dgf","ET_SR_aH_gf_Dgf","ET_SR_aH_gf_Dgf2","ETo_mm","Ka_Tc","Ka_Tn","Ka_SR"
"D03_Staten_Pasture","2016-05-31",3.6081407148552,21,3.6081407148552,21,NA,NA,NA,NA,NA,NA,20,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,7.14,NA,NA,NA
"D03_Staten_Pasture","2016-06-01",6.75431396187174,48,6.75431396187174,48,6.75431396187174,6.75431396187174,6.75431396187174,NA,-0.933856432642923,NA,46,-0.405995317645583,48,NA,-0.405995317645583,-0.405995317645583,NA,7.16030927951732,7.16030927951732,7.16030927951732,7.16030927951732,-1.01187016203502,-1.01187016203502,-0.450214828160364,48,-0.450214828160364,48,-0.450214828160364,-0.450214828160364,-0.450214828160364,7.2045287900321,7.2045287900321,7.2045287900321,7.2045287900321,7.2045287900321,-0.444042479694056,48,-0.428107208811183,48,-0.444042479694056,-0.428107208811183,7.1983564415658,7.18242117068292,-0.428107208811183,7.18242117068292,7.18242117068292,7.18242117068292,7.25,0.98762886614032,0.993728108969945,0.990678782163162
"D03_Staten_Pasture","2016-06-02",6.9750814092084,48,6.9750814092084,48,6.9750814092084,6.9750814092084,6.9750814092084,NA,-0.405718468459353,NA,46,-0.0691690958428668,48,NA,-0.0691690958428668,-0.0691690958428668,NA,7.04425050505127,7.04425050505127,7.04425050505127,7.04425050505127,-0.481643401673694,-0.481643401673694,-0.106071162670102,48,-0.106071162670102,48,-0.106071162670102,-0.106071162670102,-0.106071162670102,7.0811525718785,7.0811525718785,7.0811525718785,7.0811525718785,7.0811525718785,-0.0932299419468199,48,-0.087620163207244,48,-0.0932299419468199,-0.087620163207244,7.06831135115522,7.06270157241564,-0.087620163207244,7.06270157241564,7.06270157241564,7.06270157241564,6.94,1.01502168660681,1.02033898730238,1.01768034184663
"D03_Staten_Pasture","2016-06-03",6.92400769058142,48,6.92400769058142,48,6.92400769058142,6.92400769058142,6.92400769058142,NA,-1.42541563051823,NA,47,-0.765596526338663,48,NA,-0.765596526338663,-0.765596526338663,NA,7.68960421692008,7.68960421692008,7.68960421692008,7.68960421692008,NA,-1.43240694103726,NA,45,-0.769242398025307,48,NA,-0.769242398025307,-0.769242398025307,NA,7.69325008860673,7.69325008860673,7.69325008860673,7.69325008860673,-0.765456282667811,48,-0.767485053362597,48,-0.765456282667811,-0.767485053362597,7.68946397324923,7.69149274394402,-0.767485053362597,7.69149274394402,7.69149274394402,7.69149274394402,7.33,1.0490592383247,1.04955662873216,1.04931688184775
"D03_Staten_Pasture","2016-06-04",3.2951059943697,48,3.2951059943697,48,3.2951059943697,3.2951059943697,3.2951059943697,-1.49768395489883,-1.49768395489883,-0.8216574905402,48,-0.8216574905402,48,-0.8216574905402,-0.8216574905402,-0.8216574905402,4.1167634849099,4.1167634849099,4.1167634849099,4.1167634849099,4.1167634849099,NA,-1.53209146909484,NA,46,-0.841640825827493,48,NA,-0.841640825827493,-0.841640825827493,NA,4.13674682019719,4.13674682019719,4.13674682019719,4.13674682019719,-0.829514111756073,48,-0.831650613649862,48,-0.829514111756073,-0.831650613649862,4.12462010612577,4.12675660801956,-0.831650613649862,4.12675660801956,4.12675660801956,4.12675660801956,4.86,0.847070675907387,0.851182473291603,0.849126874078099
"D03_Staten_Pasture","2016-06-05",6.9539626319031,48,6.9539626319031,48,6.9539626319031,6.9539626319031,6.9539626319031,NA,-1.43049937744,NA,47,-0.677081026729523,48,NA,-0.677081026729523,-0.677081026729523,NA,7.63104365863262,7.63104365863262,7.63104365863262,7.63104365863262,-1.68789085709416,-1.68789085709416,-0.829445091219908,48,-0.829445091219908,48,-0.829445091219908,-0.829445091219908,-0.829445091219908,7.78340772312301,7.78340772312301,7.78340772312301,7.78340772312301,7.78340772312301,-0.756055183076164,48,-0.753263058974715,48,-0.756055183076164,-0.753263058974715,7.71001781497926,7.70722569087782,-0.753263058974715,7.70722569087782,7.70722569087782,7.70722569087782,7.72,0.988477157853967,1.0082134356377,0.998345296745831
"D03_Staten_Pasture","2016-06-06",7.0665214169808,48,7.0665214169808,48,7.0665214169808,7.0665214169808,7.0665214169808,0.703585675016208,0.703585675016208,0.584846482125528,48,0.584846482125528,48,0.584846482125528,0.584846482125528,0.584846482125528,6.48167493485527,6.48167493485527,6.48167493485527,6.48167493485527,6.48167493485527,NA,0.588650563681801,NA,45,0.513300757892711,48,NA,0.513300757892711,0.513300757892711,NA,6.55322065908809,6.55322065908809,6.55322065908809,6.55322065908809,0.545097771409437,48,0.549028866162028,48,0.545097771409437,0.549028866162028,6.52142364557136,6.51749255081877,0.549028866162028,6.51749255081877,6.51749255081877,6.51749255081877,7.27,0.891564640282706,0.901405867825047,0.896491410016337
"D03_Staten_Pasture","2016-06-07",6.859580174901,48,6.859580174901,48,6.859580174901,6.859580174901,6.859580174901,NA,2.22917645969212,NA,47,1.58497394897996,48,NA,1.58497394897996,1.58497394897996,NA,5.27460622592104,5.27460622592104,5.27460622592104,5.27460622592104,2.5085115166916,2.5085115166916,1.76389165895844,48,1.76389165895844,48,1.76389165895844,1.76389165895844,1.76389165895844,5.09568851594256,5.09568851594256,5.09568851594256,5.09568851594256,5.09568851594256,1.67058519904233,48,1.6744328039692,48,1.67058519904233,1.6744328039692,5.18899497585867,5.1851473709318,1.6744328039692,5.1851473709318,5.1851473709318,5.1851473709318,6.91,0.763329410408254,0.737436832987345,0.7503831216978
"D03_Staten_Pasture","2016-06-08",5.97811936528296,48,5.97811936528296,48,5.97811936528296,5.97811936528296,5.97811936528296,NA,1.31562903015057,NA,47,0.980218779184903,48,NA,0.980218779184903,0.980218779184903,NA,4.99790058609806,4.99790058609806,4.99790058609806,4.99790058609806,NA,1.43305726244005,NA,46,1.05511661859454,48,NA,1.05511661859454,1.05511661859454,NA,4.92300274668842,4.92300274668842,4.92300274668842,4.92300274668842,NA,47,1.01766769888972,48,NA,1.01766769888972,NA,4.96045166639324,1.01766769888972,4.96045166639324,4.96045166639324,4.96045166639324,6.52,0.766549169646941,0.755061770964482,0.760805470305712
"D03_Staten_Pasture","2016-06-09",6.72193085707836,48,6.72193085707836,48,6.72193085707836,6.72193085707836,6.72193085707836,2.83378808238978,2.83378808238978,2.01748681459322,48,2.01748681459322,48,2.01748681459322,2.01748681459322,2.01748681459322,4.70444404248514,4.70444404248514,4.70444404248514,4.70444404248514,4.70444404248514,2.7771072882092,2.7771072882092,1.9939618417749,48,1.9939618417749,48,1.9939618417749,1.9939618417749,1.9939618417749,4.72796901530346,4.72796901530346,4.72796901530346,4.72796901530346,4.72796901530346,2.00572432818406,48,2.00572432818406,48,2.00572432818406,2.00572432818406,4.7162065288943,4.7162065288943,2.00572432818406,4.7162065288943,4.7162065288943,4.7162065288943,6.3,0.746737149600815,0.75047127227039,0.748604210935603
