"stationName","date","Rn_Avg_qc_mm","Rn_Avg_qc_count","Rn_Avg_gf_mm","Rn_Avg_gf_count","Rn_Avg_qc_mm_Dqc","Rn_Avg_gf_mm_Dqc","Rn_Avg_gf_mm_Dgf","Tc_H_qc_mm","Tc_H_gf_mm","Tc_aH_qc_mm","Tc_aH_qc_count","Tc_aH_gf_mm","Tc_aH_gf_count","Tc_aH_qc_mm_Dqc","Tc_aH_gf_mm_Dqc","Tc_aH_gf_mm_Dgf","ET_Tc_aH_qc_Dqc","ET_Tc_aH_gf_Dqc","ET_Tc_aH_qc_Dgf","ET_Tc_aH_gf_Dgf","ET_Tc_aH_gf_Dgf2","Tn_H_qc_mm","Tn_H_gf_mm","Tn_aH_qc_mm","Tn_aH_qc_count","Tn_aH_gf_mm","Tn_aH_gf_count","Tn_aH_qc_mm_Dqc","Tn_aH_gf_mm_Dqc","Tn_aH_gf_mm_Dgf","ET_Tn_aH_qc_Dqc","ET_Tn_aH_gf_Dqc","ET_Tn_aH_qc_Dgf","ET_Tn_aH_gf_Dgf","ET_Tn_aH_gf_Dgf2","SR_aH_qc_mm","SR_aH_qc_count","SR_aH_gf_mm","SR_aH_gf_count","SR_aH_qc_mm_Dqc","SR_aH_gf_mm_Dqc","ET_SR_aH_qc_Dqc","ET_SR_aH_gf_Dqc","SR_aH_gf_mm_Dgf","ET_SR_aH_qc_Dgf","ET_SR_aH_gf_Dgf","ET_SR_aH_gf_Dgf2","ETo_mm","Ka_Tc","Ka_Tn","Ka_SR","rDateTime"
"D01_Union_Corn","2016-04-29",5.2632886106448,48,5.2632886106448,48,5.2632886106448,5.2632886106448,5.2632886106448,NA,4.59967127027917,NA,47,4.12905957016334,48,NA,4.12905957016334,4.12905957016334,NA,1.13422904048146,1.13422904048146,1.13422904048146,1.13422904048146,4.7243846624866,4.7243846624866,4.24658866592503,48,4.24658866592503,48,4.24658866592503,4.24658866592503,4.24658866592503,1.01669994471977,1.01669994471977,1.01669994471977,1.01669994471977,1.01669994471977,4.2075701171,48,4.18782411804418,48,4.2075701171,4.18782411804418,1.0557184935448,1.07546449260062,4.18782411804418,1.07546449260062,1.07546449260062,1.07546449260062,4.87,0.232901240345269,0.208767955794615,0.220834598069942,2016-04-29
"D01_Union_Corn","2016-04-30",5.009033078829,48,5.009033078829,48,5.009033078829,5.009033078829,5.009033078829,NA,5.74481092860537,NA,41,5.38508712654771,48,NA,5.38508712654771,5.38508712654771,NA,-0.376054047718714,-0.376054047718714,-0.376054047718714,-0.376054047718714,NA,5.96346562085526,NA,42,5.57868815710118,48,NA,5.57868815710118,5.57868815710118,NA,-0.569655078272181,-0.569655078272181,-0.569655078272181,-0.569655078272181,NA,43,5.48188764182445,48,NA,5.48188764182445,NA,-0.472854562995447,5.48188764182445,-0.472854562995447,-0.472854562995447,-0.472854562995447,7.13,-0.0527425031863554,-0.0798955228993241,-0.0663190130428398,2016-04-30
"D01_Union_Corn","2016-05-01",4.98918679142778,48,4.98918679142778,48,4.98918679142778,4.98918679142778,4.98918679142778,1.80075136182893,1.80075136182893,1.8495387761696,48,1.8495387761696,48,1.8495387761696,1.8495387761696,1.8495387761696,3.13964801525818,3.13964801525818,3.13964801525818,3.13964801525818,3.13964801525818,2.16281594348526,2.16281594348526,2.13728032439082,48,2.13728032439082,48,2.13728032439082,2.13728032439082,2.13728032439082,2.85190646703696,2.85190646703696,2.85190646703696,2.85190646703696,2.85190646703696,1.99338957125823,48,1.99338957125823,48,1.99338957125823,1.99338957125823,2.99579722016955,2.99579722016955,1.99338957125823,2.99579722016955,2.99579722016955,2.99579722016955,5.67,0.55372980868751,0.502981740218158,0.528359298089867,2016-05-01
"D01_Union_Corn","2016-05-02",4.9405302158634,48,4.9405302158634,48,4.9405302158634,4.9405302158634,4.9405302158634,NA,3.47285382995452,NA,47,3.15299233678636,48,NA,3.15299233678636,3.15299233678636,NA,1.78753787907704,1.78753787907704,1.78753787907704,1.78753787907704,3.58318016649577,3.58318016649577,3.23214567327445,48,3.23214567327445,48,3.23214567327445,3.23214567327445,3.23214567327445,1.70838454258895,1.70838454258895,1.70838454258895,1.70838454258895,1.70838454258895,3.19434153955307,48,3.19256831356329,48,3.19434153955307,3.19256831356329,1.74618867631033,1.74796190230011,3.19256831356329,1.74796190230011,1.74796190230011,1.74796190230011,5.17,0.345752007558421,0.330441884446605,0.338097079748571,2016-05-02
"D01_Union_Corn","2016-05-03",3.4978631544612,48,3.4978631544612,48,3.4978631544612,3.4978631544612,3.4978631544612,2.53254623301114,2.53254623301114,2.30150286192359,48,2.30150286192359,48,2.30150286192359,2.30150286192359,2.30150286192359,1.19636029253761,1.19636029253761,1.19636029253761,1.19636029253761,1.19636029253761,2.76626074586916,2.76626074586916,2.50991145147614,48,2.50991145147614,48,2.50991145147614,2.50991145147614,2.50991145147614,0.987951702985058,0.987951702985058,0.987951702985058,0.987951702985058,0.987951702985058,2.40570715669986,48,2.40570715669986,48,2.40570715669986,2.40570715669986,1.09215599776134,1.09215599776134,2.40570715669986,1.09215599776134,1.09215599776134,1.09215599776134,4.27,0.280178054458458,0.231370422244744,0.255774238351601,2016-05-03
"D01_Union_Corn","2016-05-04",3.9758770726434,48,3.9758770726434,48,3.9758770726434,3.9758770726434,3.9758770726434,NA,4.56146748563646,NA,46,3.94250823980241,48,NA,3.94250823980241,3.94250823980241,NA,0.0333688328409885,0.0333688328409885,0.0333688328409885,0.0333688328409885,NA,4.26273022448204,NA,47,3.67874307769623,48,NA,3.67874307769623,3.67874307769623,NA,0.297133994947174,0.297133994947174,0.297133994947174,0.297133994947174,3.80432983523136,48,3.80860867528693,48,3.80432983523136,3.80860867528693,0.171547237412037,0.167268397356467,3.80860867528693,0.167268397356467,0.167268397356467,0.167268397356467,4.51,0.00739885428846751,0.0658833691678877,0.0370883364426756,2016-05-04
"D01_Union_Corn","2016-05-05",1.33076656209474,48,1.33076656209474,48,1.33076656209474,1.33076656209474,1.33076656209474,NA,0.97810380327084,NA,47,0.906631460999903,48,NA,0.906631460999903,0.906631460999903,NA,0.424135101094837,0.424135101094837,0.424135101094837,0.424135101094837,1.18274613658257,1.18274613658257,1.07653180810736,48,1.07653180810736,48,1.07653180810736,1.07653180810736,1.07653180810736,0.254234753987383,0.254234753987383,0.254234753987383,0.254234753987383,0.254234753987383,0.988017074191083,48,0.987325547242552,48,0.988017074191083,0.987325547242552,0.342749487903657,0.343441014852188,0.987325547242552,0.343441014852188,0.343441014852188,0.343441014852188,2.74,0.154793832516364,0.0927864065647384,0.125343436077441,2016-05-05
"D01_Union_Corn","2016-05-06",0.2999204336565,48,0.2999204336565,48,0.2999204336565,0.2999204336565,0.2999204336565,NA,0.666989109852464,NA,44,0.638587948910956,48,NA,0.638587948910956,0.638587948910956,NA,-0.338667515254456,-0.338667515254456,-0.338667515254456,-0.338667515254456,0.338845315842796,0.338845315842796,0.461238715941639,48,0.461238715941639,48,0.461238715941639,0.461238715941639,0.461238715941639,-0.161318282285139,-0.161318282285139,-0.161318282285139,-0.161318282285139,-0.161318282285139,0.532909526451899,48,0.541393063080477,48,0.532909526451899,0.541393063080477,-0.232989092795399,-0.241472629423977,0.541393063080477,-0.241472629423977,-0.241472629423977,-0.241472629423977,1.78,-0.190262649019357,-0.0906282484747971,-0.135658780575268,2016-05-06
"D01_Union_Corn","2016-05-07",1.3067707233204,48,1.3067707233204,48,1.3067707233204,1.3067707233204,1.3067707233204,NA,1.4556922012676,NA,45,1.28325359637615,48,NA,1.28325359637615,1.28325359637615,NA,0.0235171269442451,0.0235171269442451,0.0235171269442451,0.0235171269442451,NA,1.37121500162662,NA,45,1.23796483054469,48,NA,1.23796483054469,1.23796483054469,NA,0.0688058927757071,0.0688058927757071,0.0688058927757071,0.0688058927757071,NA,47,1.25934319041535,48,NA,1.25934319041535,NA,0.0474275329050515,1.25934319041535,0.0474275329050515,0.0474275329050515,0.0474275329050515,1.97,0.0119376278904798,0.0349268491247244,0.0240748897995185,2016-05-07
"D01_Union_Corn","2016-05-08",3.637065615273,48,3.637065615273,48,3.637065615273,3.637065615273,3.637065615273,NA,1.80228177883396,NA,47,1.71759230662284,48,NA,1.71759230662284,1.71759230662284,NA,1.91947330865016,1.91947330865016,1.91947330865016,1.91947330865016,2.02242841015819,2.02242841015819,1.93276167821013,48,1.93276167821013,48,1.93276167821013,1.93276167821013,1.93276167821013,1.70430393706287,1.70430393706287,1.70430393706287,1.70430393706287,1.70430393706287,1.82536180813513,48,1.82517277472637,48,1.82536180813513,1.82517277472637,1.81170380713787,1.81189284054663,1.82517277472637,1.81189284054663,1.81189284054663,1.81189284054663,3.29,0.583426537583635,0.518025512785066,0.550727307157031,2016-05-08
"D01_Union_Corn","2016-05-09",6.1040613351717,48,6.1040613351717,48,6.1040613351717,6.1040613351717,6.1040613351717,5.19423047210203,5.19423047210203,4.58767753249747,48,4.58767753249747,48,4.58767753249747,4.58767753249747,4.58767753249747,1.51638380267423,1.51638380267423,1.51638380267423,1.51638380267423,1.51638380267423,6.20452244400073,6.20452244400073,5.45819360254448,48,5.45819360254448,48,5.45819360254448,5.45819360254448,5.45819360254448,0.645867732627223,0.645867732627223,0.645867732627223,0.645867732627223,0.645867732627223,5.02293556752097,48,5.02293556752097,48,5.02293556752097,5.02293556752097,1.08112576765073,1.08112576765073,5.02293556752097,1.08112576765073,1.08112576765073,1.08112576765073,4.58,0.331088166522757,0.141019155595463,0.236053661059111,2016-05-09
"D01_Union_Corn","2016-05-10",5.72141583325908,48,5.72141583325908,48,5.72141583325908,5.72141583325908,5.72141583325908,5.31478469259914,5.31478469259914,4.81047699891699,48,4.81047699891699,48,4.81047699891699,4.81047699891699,4.81047699891699,0.910938834342092,0.910938834342092,0.910938834342092,0.910938834342092,0.910938834342092,NA,6.5023874965376,NA,47,5.81738143789037,48,NA,5.81738143789037,5.81738143789037,NA,-0.0959656046312949,-0.0959656046312949,-0.0959656046312949,-0.0959656046312949,5.31208668250397,48,5.3139274660262,48,5.31208668250397,5.3139274660262,0.409329150755105,0.407488367232875,5.3139274660262,0.407488367232875,0.407488367232875,0.407488367232875,5.37,0.169634792242475,-0.0178706898754739,0.0758823775107775,2016-05-10
"D01_Union_Corn","2016-05-11",5.4747261796374,48,5.4747261796374,48,5.4747261796374,5.4747261796374,5.4747261796374,NA,6.92159430531444,NA,46,6.06239064243829,48,NA,6.06239064243829,6.06239064243829,NA,-0.587664462800888,-0.587664462800888,-0.587664462800888,-0.587664462800888,NA,7.72173587656238,NA,47,6.76245518254455,48,NA,6.76245518254455,6.76245518254455,NA,-1.28772900290715,-1.28772900290715,-1.28772900290715,-1.28772900290715,NA,47,6.41180696993075,48,NA,6.41180696993075,NA,-0.937080790293346,6.41180696993075,-0.937080790293346,-0.937080790293346,-0.937080790293346,5.65,-0.10401140934529,-0.227916637682681,-0.165855007131566,2016-05-11
