"stationName","date","ET_EC_gf","ET_EC_gf_count","ET_EC_gf_Dgf","ET_EC_gf_Dgf2","ET_EC_gf_Dqc","ET_EC_qc","ET_EC_qc_count","ET_EC_qc_Dgf","ET_EC_qc_Dqc","ET_SR_aH_gf","ET_SR_aH_gf_count","ET_SR_aH_gf_Dgf","ET_SR_aH_gf_Dgf2","ET_SR_aH_gf_Dqc","ET_SR_aH_qc","ET_SR_aH_qc_count","ET_SR_aH_qc_Dgf","ET_SR_aH_qc_Dqc","ET_Tc_aH_gf","ET_Tc_aH_gf_count","ET_Tc_aH_gf_Dgf","ET_Tc_aH_gf_Dgf2","ET_Tc_aH_gf_Dqc","ET_Tc_aH_qc","ET_Tc_aH_qc_count","ET_Tc_aH_qc_Dgf","ET_Tc_aH_qc_Dqc","ET_Tn_aH_gf","ET_Tn_aH_gf_count","ET_Tn_aH_gf_Dgf","ET_Tn_aH_gf_Dgf2","ET_Tn_aH_gf_Dqc","ET_Tn_aH_qc","ET_Tn_aH_qc_count","ET_Tn_aH_qc_Dgf","ET_Tn_aH_qc_Dqc","ETo_mm","G_gf_count","G_gf_mm","G_gf_mm_Dgf","G_gf_mm_Dqc","G_qc_count","G_qc_mm","G_qc_mm_Dqc","H_ECrot_gf_count","H_ECrot_gf_mm","H_ECrot_gf_mm_Dgf","H_ECrot_gf_mm_Dqc","H_ECrot_qc_count","H_ECrot_qc_mm","H_ECrot_qc_mm_Dqc","Ka_EC","Ka_SR","Ka_Tc","Ka_Tn","Rn_Avg_gf_count","Rn_Avg_gf_mm","Rn_Avg_gf_mm_Dgf","Rn_Avg_gf_mm_Dqc","Rn_Avg_qc_count","Rn_Avg_qc_mm","Rn_Avg_qc_mm_Dqc","SR_aH_gf_count","SR_aH_gf_mm","SR_aH_gf_mm_Dgf","SR_aH_gf_mm_Dqc","SR_aH_qc_count","SR_aH_qc_mm","SR_aH_qc_mm_Dqc","Tc_aH_gf_count","Tc_aH_gf_mm","Tc_aH_gf_mm_Dgf","Tc_aH_gf_mm_Dqc","Tc_aH_qc_count","Tc_aH_qc_mm","Tc_aH_qc_mm_Dqc","Tc_H_gf_mm","Tc_H_qc_mm","Tn_aH_gf_count","Tn_aH_gf_mm","Tn_aH_gf_mm_Dgf","Tn_aH_gf_mm_Dqc","Tn_aH_qc_count","Tn_aH_qc_mm","Tn_aH_qc_mm_Dqc","Tn_H_gf_mm","Tn_H_qc_mm"
"D12_Twitchell_Pasture","2016-06-27",4.10645451360697,48,4.10645451360697,4.10645451360697,4.10645451360697,4.10645451360697,48,4.10645451360697,4.10645451360697,4.0193180759038,48,4.0193180759038,4.0193180759038,4.0193180759038,NA,47,4.0193180759038,NA,4.53807219895972,48,4.10410891962386,4.10410891962386,4.53807219895972,NA,47,4.10410891962386,NA,4.38512028053853,48,3.95115700120267,3.95115700120267,4.38512028053853,NA,47,3.95115700120267,NA,7.91,48,0.433963279335855,0.433963279335855,0.433963279335855,48,0.433963279335855,0.433963279335855,48,0.352823112778534,0.352823112778534,0.352823112778534,48,0.352823112778534,0.352823112778534,0.519147220430717,0.508131235891757,0.518850685161045,0.49951415944408,48,4.89324090572136,4.89324090572136,4.89324090572136,48,4.89324090572136,4.89324090572136,48,0.439959550481705,0.439959550481705,0.439959550481705,47,NA,NA,48,0.355168706761642,0.355168706761642,0.355168706761642,47,NA,NA,0.280968211012372,NA,48,0.508120625182832,0.508120625182832,0.508120625182832,47,NA,NA,0.248800735703317,NA
"D12_Twitchell_Pasture","2016-06-28",4.27082566331729,48,4.27082566331729,4.27082566331729,4.27082566331729,4.27082566331729,48,4.27082566331729,4.27082566331729,4.76194858342495,48,4.76194858342495,4.76194858342495,4.76194858342495,4.76194858342495,48,4.76194858342495,4.76194858342495,5.22424872413535,48,4.88532874430674,4.88532874430674,5.22424872413535,5.22424872413535,48,4.88532874430674,5.22424872413535,4.97823800677805,48,4.63931802694945,4.63931802694945,4.97823800677805,4.97823800677805,48,4.63931802694945,4.97823800677805,7.87,48,0.338919979828604,0.338919979828604,0.338919979828604,48,0.338919979828604,0.338919979828604,48,0.443615194553003,0.443615194553003,0.443615194553003,48,0.443615194553003,0.443615194553003,0.542671621768398,0.605076058885,0.620753334727668,0.589494031378583,48,5.0533608376989,5.0533608376989,5.0533608376989,48,5.0533608376989,5.0533608376989,48,-0.047507725554653,-0.047507725554653,-0.047507725554653,48,-0.047507725554653,-0.047507725554653,48,-0.170887886436448,-0.170887886436448,-0.170887886436448,48,-0.170887886436448,-0.170887886436448,-0.574943761165205,-0.574943761165205,48,0.0751228309208481,0.0751228309208481,0.0751228309208481,48,0.0751228309208481,0.0751228309208481,-0.389267028055394,-0.389267028055394
"D12_Twitchell_Pasture","2016-06-29",3.74895652818291,48,3.74895652818291,3.74895652818291,3.74895652818291,3.74895652818291,48,3.74895652818291,3.74895652818291,2.96775567783494,48,2.96775567783494,2.96775567783494,2.96775567783494,2.96775567783494,48,2.96775567783494,2.96775567783494,3.29268159170358,48,3.11356881403002,3.11356881403002,3.29268159170358,3.29268159170358,48,3.11356881403002,3.29268159170358,3.05554163766082,48,2.87642885998726,2.87642885998726,3.05554163766082,3.05554163766082,48,2.87642885998726,3.05554163766082,7.14,48,0.179112777673564,0.179112777673564,0.179112777673564,48,0.179112777673564,0.179112777673564,48,1.36666861358397,1.36666861358397,1.36666861358397,48,1.36666861358397,1.36666861358397,0.525063939521416,0.415652055719179,0.436074063589638,0.402861184872165,48,5.29473791944044,5.29473791944044,5.29473791944044,48,5.29473791944044,5.29473791944044,48,2.14786946393194,2.14786946393194,2.14786946393194,48,2.14786946393194,2.14786946393194,48,2.00205632773686,2.00205632773686,2.00205632773686,48,2.00205632773686,2.00205632773686,2.99546646294786,2.99546646294786,48,2.23919628177962,2.23919628177962,2.23919628177962,48,2.23919628177962,2.23919628177962,2.88137179747728,2.88137179747728
"D12_Twitchell_Pasture","2016-06-30",3.36065742424851,48,3.36065742424851,3.36065742424851,3.36065742424851,3.36065742424851,48,3.36065742424851,3.36065742424851,3.71957739526655,48,3.71957739526655,3.71957739526655,3.71957739526655,3.71957739526655,48,3.71957739526655,3.71957739526655,4.12083266251461,48,3.82291401515071,3.82291401515071,4.12083266251461,4.12083266251461,48,3.82291401515071,4.12083266251461,3.94869023070614,48,3.65077158334225,3.65077158334225,3.94869023070614,3.94869023070614,48,3.65077158334225,3.94869023070614,7.14,48,0.297918647363899,0.297918647363899,0.297918647363899,48,0.297918647363899,0.297918647363899,48,1.77906643140349,1.77906643140349,1.77906643140349,48,1.77906643140349,1.77906643140349,0.470680311519399,0.520949215023327,0.535422130973488,0.511312546686589,48,5.4376425030159,5.4376425030159,5.4376425030159,48,5.4376425030159,5.4376425030159,48,1.42014646038545,1.42014646038545,1.42014646038545,48,1.42014646038545,1.42014646038545,48,1.3168098405013,1.3168098405013,1.3168098405013,48,1.3168098405013,1.3168098405013,1.93541532222265,1.93541532222265,48,1.48895227230976,1.48895227230976,1.48895227230976,48,1.48895227230976,1.48895227230976,1.84340229018205,1.84340229018205
"D12_Twitchell_Pasture","2016-07-01",3.3955140486043,48,3.3955140486043,3.3955140486043,3.3955140486043,3.3955140486043,48,3.3955140486043,3.3955140486043,3.12447457440708,48,3.12447457440708,3.12447457440708,3.12447457440708,3.12447457440708,48,3.12447457440708,3.12447457440708,3.40700267962328,48,3.16171330203899,3.16171330203899,3.40700267962328,3.40700267962328,48,3.16171330203899,3.40700267962328,3.39229420869977,48,3.14700483111548,3.14700483111548,3.39229420869977,3.39229420869977,48,3.14700483111548,3.39229420869977,6.98,48,0.245289377584289,0.245289377584289,0.245289377584289,48,0.245289377584289,0.245289377584289,48,1.82619450789395,1.82619450789395,1.82619450789395,48,1.82619450789395,1.82619450789395,0.486463330745602,0.447632460516774,0.452967521782091,0.450860290990757,48,5.46699793408254,5.46699793408254,5.46699793408254,48,5.46699793408254,5.46699793408254,48,2.09723398209117,2.09723398209117,2.09723398209117,48,2.09723398209117,2.09723398209117,48,2.05999525445926,2.05999525445926,2.05999525445926,48,2.05999525445926,2.05999525445926,3.13400428797701,3.13400428797701,48,2.07470372538277,2.07470372538277,2.07470372538277,48,2.07470372538277,2.07470372538277,2.69776187018348,2.69776187018348
"D12_Twitchell_Pasture","2016-07-02",3.13565589877889,48,3.13565589877889,3.13565589877889,3.13565589877889,3.13565589877889,48,3.13565589877889,3.13565589877889,2.69323557562322,48,2.69323557562322,2.69323557562322,2.69323557562322,2.69323557562322,48,2.69323557562322,2.69323557562322,2.96726962171431,48,2.83004971127511,2.83004971127511,2.96726962171431,2.96726962171431,48,2.83004971127511,2.96726962171431,2.75851888492852,48,2.62129897448932,2.62129897448932,2.75851888492852,2.75851888492852,48,2.62129897448932,2.75851888492852,6.98,48,0.137219910439202,0.137219910439202,0.137219910439202,48,0.137219910439202,0.137219910439202,48,2.31367519625095,2.31367519625095,2.31367519625095,48,2.31367519625095,2.31367519625095,0.449234369452563,0.385850369000461,0.405451248033683,0.375544265686149,48,5.58655100546904,5.58655100546904,5.58655100546904,48,5.58655100546904,5.58655100546904,48,2.75609551940662,2.75609551940662,2.75609551940662,48,2.75609551940662,2.75609551940662,48,2.61928138375473,2.61928138375473,2.61928138375473,48,2.61928138375473,2.61928138375473,4.06898415297667,4.06898415297667,48,2.82803212054052,2.82803212054052,2.82803212054052,48,2.82803212054052,2.82803212054052,3.84819919806843,3.84819919806843
"D12_Twitchell_Pasture","2016-07-03",3.61466742956899,48,3.61466742956899,3.61466742956899,3.61466742956899,3.61466742956899,48,3.61466742956899,3.61466742956899,2.37258589065477,48,2.37258589065477,2.37258589065477,2.37258589065477,NA,47,2.37258589065477,NA,2.62711864229962,48,2.50153662019658,2.50153662019658,2.62711864229962,NA,47,2.50153662019658,NA,2.439275616934,48,2.31369359483096,2.31369359483096,2.439275616934,NA,47,2.31369359483096,NA,7.18,48,0.125582022103042,0.125582022103042,0.125582022103042,48,0.125582022103042,0.125582022103042,48,1.67669672305407,1.67669672305407,1.67669672305407,48,1.67669672305407,1.67669672305407,0.503435575148884,0.330443717361389,0.348403428996738,0.322241447748045,48,5.4169461747261,5.4169461747261,5.4169461747261,48,5.4169461747261,5.4169461747261,48,2.91877826196829,2.91877826196829,2.91877826196829,47,NA,NA,48,2.78982753242648,2.78982753242648,2.78982753242648,47,NA,NA,4.3382516753103,NA,48,2.9776705577921,2.9776705577921,2.9776705577921,47,NA,NA,4.05475052751471,NA
"D12_Twitchell_Pasture","2016-07-04",3.51138746620668,48,3.51138746620668,3.51138746620668,3.51138746620668,3.51138746620668,48,3.51138746620668,3.51138746620668,2.13421990993306,48,2.13421990993306,2.13421990993306,2.13421990993306,2.12056450560456,48,2.13421990993306,2.12056450560456,2.40267952861783,48,2.28382666627044,2.28382666627044,2.40267952861783,2.40267952861783,48,2.28382666627044,2.40267952861783,2.17970559642096,48,2.06085273407357,2.06085273407357,2.17970559642096,NA,47,2.06085273407357,NA,6.73,48,0.11885286234739,0.11885286234739,0.11885286234739,48,0.11885286234739,0.11885286234739,48,1.82513180862191,1.82513180862191,1.82513180862191,48,1.82513180862191,1.82513180862191,0.521751480862806,0.317120343229281,0.339350173294271,0.306218831214498,48,5.45537213717598,5.45537213717598,5.45537213717598,48,5.45537213717598,5.45537213717598,48,3.20229936489553,3.20229936489553,3.20229936489553,48,3.21595476922403,3.21595476922403,48,3.05269260855815,3.05269260855815,3.05269260855815,48,3.05269260855815,3.05269260855815,4.78035712330855,4.78035712330855,48,3.27566654075502,3.27566654075502,3.27566654075502,47,NA,NA,4.53028583311939,NA
"D12_Twitchell_Pasture","2016-07-05",2.72493369091077,48,2.72493369091077,2.72493369091077,2.72493369091077,2.72493369091077,48,2.72493369091077,2.72493369091077,2.33074250337213,48,2.33074250337213,2.33074250337213,2.33074250337213,2.33074250337213,48,2.33074250337213,2.33074250337213,2.49295262285374,48,2.41078987464542,2.41078987464542,2.49295262285374,2.49295262285374,48,2.41078987464542,2.49295262285374,2.41299777333393,48,2.33083502512561,2.33083502512561,2.41299777333393,2.41299777333393,48,2.33083502512561,2.41299777333393,6.02,48,0.0821627482083229,0.0821627482083229,0.0821627482083229,48,0.0821627482083229,0.0821627482083229,48,2.6615428012254,2.6615428012254,2.6615428012254,48,2.6615428012254,2.6615428012254,0.452646792510095,0.387166528799358,0.400463434326481,0.387181897861396,48,5.4686392403445,5.4686392403445,5.4686392403445,48,5.4686392403445,5.4686392403445,48,3.05573398876404,3.05573398876404,3.05573398876404,48,3.05573398876404,3.05573398876404,48,2.97568661749076,2.97568661749076,2.97568661749076,48,2.97568661749076,2.97568661749076,4.64781725685132,4.64781725685132,48,3.05564146701057,3.05564146701057,3.05564146701057,48,3.05564146701057,3.05564146701057,4.19618449576848,4.19618449576848
"D12_Twitchell_Pasture","2016-07-06",2.81716237152082,48,2.81716237152082,2.81716237152082,2.81716237152082,2.81716237152082,48,2.81716237152082,2.81716237152082,2.58712951880874,48,2.58712951880874,2.58712951880874,2.58712951880874,2.58712951880874,48,2.58712951880874,2.58712951880874,2.79573185168517,48,2.63494262169156,2.63494262169156,2.79573185168517,2.79573185168517,48,2.63494262169156,2.79573185168517,2.77571877298761,48,2.614929542994,2.614929542994,2.77571877298761,2.77571877298761,48,2.614929542994,2.77571877298761,6.15,48,0.160789229993614,0.160789229993614,0.160789229993614,48,0.160789229993614,0.160789229993614,48,2.56398658383598,2.56398658383598,2.56398658383598,48,2.56398658383598,2.56398658383598,0.458075182361109,0.420671466472966,0.428445954746595,0.42519179560878,48,5.54193818535042,5.54193818535042,5.54193818535042,48,5.54193818535042,5.54193818535042,48,2.79401943654806,2.79401943654806,2.79401943654806,48,2.79401943654806,2.79401943654806,48,2.74620633366525,2.74620633366525,2.74620633366525,48,2.74620633366525,2.74620633366525,4.26970249497084,4.26970249497084,48,2.76621941236281,2.76621941236281,2.76621941236281,48,2.76621941236281,2.76621941236281,3.75240045756148,3.75240045756148
