"stationName","date","Rn_Avg_qc_mm","Rn_Avg_qc_count","Rn_Avg_gf_mm","Rn_Avg_gf_count","Rn_Avg_qc_mm_Dqc","Rn_Avg_gf_mm_Dqc","Rn_Avg_gf_mm_Dgf","Tc_H_qc_mm","Tc_H_gf_mm","Tc_aH_qc_mm","Tc_aH_qc_count","Tc_aH_gf_mm","Tc_aH_gf_count","Tc_aH_qc_mm_Dqc","Tc_aH_gf_mm_Dqc","Tc_aH_gf_mm_Dgf","ET_Tc_aH_qc_Dqc","ET_Tc_aH_gf_Dqc","ET_Tc_aH_qc_Dgf","ET_Tc_aH_gf_Dgf","ET_Tc_aH_gf_Dgf2","Tn_H_qc_mm","Tn_H_gf_mm","Tn_aH_qc_mm","Tn_aH_qc_count","Tn_aH_gf_mm","Tn_aH_gf_count","Tn_aH_qc_mm_Dqc","Tn_aH_gf_mm_Dqc","Tn_aH_gf_mm_Dgf","ET_Tn_aH_qc_Dqc","ET_Tn_aH_gf_Dqc","ET_Tn_aH_qc_Dgf","ET_Tn_aH_gf_Dgf","ET_Tn_aH_gf_Dgf2","SR_aH_qc_mm","SR_aH_qc_count","SR_aH_gf_mm","SR_aH_gf_count","SR_aH_qc_mm_Dqc","SR_aH_gf_mm_Dqc","ET_SR_aH_qc_Dqc","ET_SR_aH_gf_Dqc","SR_aH_gf_mm_Dgf","ET_SR_aH_qc_Dgf","ET_SR_aH_gf_Dgf","ET_SR_aH_gf_Dgf2","ETo_mm","Ka_Tc","Ka_Tn","Ka_SR"
"D07_Bouldin_Alfalfa","2016-07-14",3.8716093086786,23,3.8716093086786,23,NA,NA,NA,NA,NA,NA,19,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,7.46,NA,NA,NA
"D07_Bouldin_Alfalfa","2016-07-15",6.04506026893212,48,6.04506026893212,48,6.04506026893212,6.04506026893212,6.04506026893212,NA,-0.41982679019563,NA,45,-0.0657065465655006,48,NA,-0.0657065465655006,-0.0657065465655006,NA,6.11076681549762,6.11076681549762,6.11076681549762,6.11076681549762,NA,-0.253919406519113,NA,47,0.0365370664030709,48,NA,0.0365370664030709,0.0365370664030709,NA,6.00852320252905,6.00852320252905,6.00852320252905,6.00852320252905,NA,47,-0.0145929521356596,48,NA,-0.0145929521356596,NA,6.05965322106778,-0.0145929521356596,6.05965322106778,6.05965322106778,6.05965322106778,7.4,0.82577929939157,0.811962594936358,0.818872056901051
"D07_Bouldin_Alfalfa","2016-07-16",5.5257139390734,48,5.5257139390734,48,5.5257139390734,5.5257139390734,5.5257139390734,3.8384822742009,3.8384822742009,3.22179992365083,48,3.22179992365083,48,3.22179992365083,3.22179992365083,3.22179992365083,2.30391401542257,2.30391401542257,2.30391401542257,2.30391401542257,2.30391401542257,3.30181221276837,3.30181221276837,2.78525320619693,48,2.78525320619693,48,2.78525320619693,2.78525320619693,2.78525320619693,2.74046073287647,2.74046073287647,2.74046073287647,2.74046073287647,2.74046073287647,3.00352656492388,48,3.00352656492388,48,3.00352656492388,3.00352656492388,2.52218737414952,2.52218737414952,3.00352656492388,2.52218737414952,2.52218737414952,2.52218737414952,7.04,0.327260513554342,0.389269990465408,0.358265252009875
"D07_Bouldin_Alfalfa","2016-07-17",5.44225711565304,48,5.44225711565304,48,5.44225711565304,5.44225711565304,5.44225711565304,NA,4.09788154843869,NA,47,3.31243837673768,48,NA,3.31243837673768,3.31243837673768,NA,2.12981873891536,2.12981873891536,2.12981873891536,2.12981873891536,3.99993118571704,3.99993118571704,3.21906114032814,48,3.21906114032814,48,3.21906114032814,3.21906114032814,3.21906114032814,2.2231959753249,2.2231959753249,2.2231959753249,2.2231959753249,2.2231959753249,3.26716499250961,48,3.26574975853291,48,3.26716499250961,3.26574975853291,2.17509212314343,2.17650735712013,3.26574975853291,2.17650735712013,2.17650735712013,2.17650735712013,6.77,0.314596564093849,0.328389361200133,0.321492962646991
"D07_Bouldin_Alfalfa","2016-07-18",5.3706273952788,48,5.3706273952788,48,5.3706273952788,5.3706273952788,5.3706273952788,NA,4.51814008629162,NA,47,3.64442842105157,48,NA,3.64442842105157,3.64442842105157,NA,1.72619897422723,1.72619897422723,1.72619897422723,1.72619897422723,3.67454150687636,3.67454150687636,2.98471367383154,48,2.98471367383154,48,2.98471367383154,2.98471367383154,2.98471367383154,2.38591372144726,2.38591372144726,2.38591372144726,2.38591372144726,2.38591372144726,3.30684692337218,48,3.3145378682194,48,3.30684692337218,3.3145378682194,2.06378047190662,2.0560895270594,3.3145378682194,2.0560895270594,2.0560895270594,2.0560895270594,6.39,0.270140684542603,0.37338242902148,0.321766749148576
"D07_Bouldin_Alfalfa","2016-07-19",5.26284338611716,48,5.26284338611716,48,5.26284338611716,5.26284338611716,5.26284338611716,4.28979948223917,4.28979948223917,3.54189287456877,48,3.54189287456877,48,3.54189287456877,3.54189287456877,3.54189287456877,1.72095051154839,1.72095051154839,1.72095051154839,1.72095051154839,1.72095051154839,3.45756503125201,3.45756503125201,2.88193701329948,48,2.88193701329948,48,2.88193701329948,2.88193701329948,2.88193701329948,2.38090637281768,2.38090637281768,2.38090637281768,2.38090637281768,2.38090637281768,3.21191494393413,48,3.21191494393413,48,3.21191494393413,3.21191494393413,2.05092844218303,2.05092844218303,3.21191494393413,2.05092844218303,2.05092844218303,2.05092844218303,6.61,0.260355599326534,0.360197635827183,0.310276617576858
"D07_Bouldin_Alfalfa","2016-07-20",5.5582314928578,48,5.5582314928578,48,5.5582314928578,5.5582314928578,5.5582314928578,NA,2.63575180518502,NA,47,2.2672097922895,48,NA,2.2672097922895,2.2672097922895,NA,3.2910217005683,3.2910217005683,3.2910217005683,3.2910217005683,NA,2.1095532005598,NA,46,1.86479877357329,48,NA,1.86479877357329,1.86479877357329,NA,3.69343271928451,3.69343271928451,3.69343271928451,3.69343271928451,2.05426375737719,48,2.06575988379078,48,2.05426375737719,2.06575988379078,3.50396773548061,3.49247160906702,2.06575988379078,3.49247160906702,3.49247160906702,3.49247160906702,7,0.470145957224043,0.527633245612073,0.498924515581003
"D07_Bouldin_Alfalfa","2016-07-21",5.4717947508168,48,5.4717947508168,48,5.4717947508168,5.4717947508168,5.4717947508168,2.7026731493898,2.7026731493898,2.32180549002406,48,2.32180549002406,48,2.32180549002406,2.32180549002406,2.32180549002406,3.14998926079274,3.14998926079274,3.14998926079274,3.14998926079274,3.14998926079274,NA,2.48004818003769,NA,47,2.14685141414081,48,NA,2.14685141414081,2.14685141414081,NA,3.32494333667599,3.32494333667599,3.32494333667599,3.32494333667599,2.24969623689794,48,2.23430776330438,48,2.24969623689794,2.23430776330438,3.22209851391886,3.23748698751242,2.23430776330438,3.23748698751242,3.23748698751242,3.23748698751242,7.29,0.432097292289813,0.456096479653771,0.444099723938603
"D07_Bouldin_Alfalfa","2016-07-22",5.7745400826726,48,5.7745400826726,48,5.7745400826726,5.7745400826726,5.7745400826726,NA,1.91296814457269,NA,46,1.69206664501342,48,NA,1.69206664501342,1.69206664501342,NA,4.08247343765918,4.08247343765918,4.08247343765918,4.08247343765918,NA,1.5836727260773,NA,47,1.43094175324617,48,NA,1.43094175324617,1.43094175324617,NA,4.34359832942644,4.34359832942644,4.34359832942644,4.34359832942644,NA,47,1.56110134424605,48,NA,1.56110134424605,NA,4.21343873842655,1.56110134424605,4.21343873842655,4.21343873842655,4.21343873842655,7.06,0.578254027997051,0.615240556575982,0.596804353884781
"D07_Bouldin_Alfalfa","2016-07-23",6.2892078815214,48,6.2892078815214,48,6.2892078815214,6.2892078815214,6.2892078815214,NA,1.10336820789602,NA,45,1.03092366122872,48,NA,1.03092366122872,1.03092366122872,NA,5.25828422029268,5.25828422029268,5.25828422029268,5.25828422029268,0.483396456670538,0.483396456670538,0.56554873076783,48,0.56554873076783,48,0.56554873076783,0.56554873076783,0.56554873076783,5.72365915075357,5.72365915075357,5.72365915075357,5.72365915075357,5.72365915075357,0.709028778859397,48,0.798152187678547,48,0.709028778859397,0.798152187678547,5.580179102662,5.49105569384285,0.798152187678547,5.49105569384285,5.49105569384285,5.49105569384285,7.69,0.683782083263027,0.744298979291752,0.714051455636262
