system:index,Station_ID,date,imageId,mean,model,region,variable,.geo
2015-11-23_7,D08,2015-11-23T00:00:00,2015-11-23,0.2,sims,3x3,et,
2015-11-23_2,D03,2015-11-23T00:00:00,2015-11-23,0.2,sims,3x3,et,
2015-11-23_3,D11,2015-11-23T00:00:00,2015-11-23,0.2,sims,3x3,et,
2015-11-23_1,D02,2015-11-23T00:00:00,2015-11-23,0.2,sims,3x3,et,
2015-11-24_4,D12,2015-11-24T00:00:00,2015-11-24,0.1,sims,3x3,et,
2015-11-24_5,D14,2015-11-24T00:00:00,2015-11-24,0.5111595466434177,sims,3x3,et,
2015-11-24_8,D04,2015-11-24T00:00:00,2015-11-24,0.6,sims,3x3,et,
2015-11-24_9,D06,2015-11-24T00:00:00,2015-11-24,0.5530078465562336,sims,3x3,et,
2015-11-24_11,D10,2015-11-24T00:00:00,2015-11-24,1.2,sims,3x3,et,
2015-11-24_10,D09,2015-11-24T00:00:00,2015-11-24,0.22543630017452007,sims,3x3,et,
2015-11-24_12,D13,2015-11-24T00:00:00,2015-11-24,0.6011754462342184,sims,3x3,et,
2015-11-24_13,D01,2015-11-24T00:00:00,2015-11-24,0.26034858387799564,sims,3x3,et,
2015-11-24_14,D05,2015-11-24T00:00:00,2015-11-24,0.7296020988194144,sims,3x3,et,
2015-11-24_6,D07,2015-11-24T00:00:00,2015-11-24,0.1,sims,3x3,et,
2015-11-24_7,D08,2015-11-24T00:00:00,2015-11-24,0.1,sims,3x3,et,
2015-11-24_2,D03,2015-11-24T00:00:00,2015-11-24,0.1,sims,3x3,et,
2015-11-24_3,D11,2015-11-24T00:00:00,2015-11-24,0.1,sims,3x3,et,
2015-11-24_1,D02,2015-11-24T00:00:00,2015-11-24,0.1,sims,3x3,et,
2015-11-25_4,D12,2015-11-25T00:00:00,2015-11-25,0.1,sims,3x3,et,
2015-11-25_5,D14,2015-11-25T00:00:00,2015-11-25,0.1,sims,3x3,et,
2015-11-25_8,D04,2015-11-25T00:00:00,2015-11-25,0.1,sims,3x3,et,
2015-11-25_9,D06,2015-11-25T00:00:00,2015-11-25,0.1,sims,3x3,et,
2015-11-25_11,D10,2015-11-25T00:00:00,2015-11-25,0.1,sims,3x3,et,
2015-11-25_10,D09,2015-11-25T00:00:00,2015-11-25,0.1,sims,3x3,et,
2015-11-25_12,D13,2015-11-25T00:00:00,2015-11-25,0.1,sims,3x3,et,
2015-11-25_13,D01,2015-11-25T00:00:00,2015-11-25,0.1,sims,3x3,et,
2015-11-25_14,D05,2015-11-25T00:00:00,2015-11-25,0.1,sims,3x3,et,
2015-11-25_6,D07,2015-11-25T00:00:00,2015-11-25,0.1,sims,3x3,et,
2015-11-25_7,D08,2015-11-25T00:00:00,2015-11-25,0.1,sims,3x3,et,
2015-11-25_2,D03,2015-11-25T00:00:00,2015-11-25,0.1,sims,3x3,et,
2015-11-25_3,D11,2015-11-25T00:00:00,2015-11-25,0.1,sims,3x3,et,
2015-11-25_1,D02,2015-11-25T00:00:00,2015-11-25,0.10157205240174672,sims,3x3,et,
2015-11-26_4,D12,2015-11-26T00:00:00,2015-11-26,0.2,sims,3x3,et,
2015-11-26_5,D14,2015-11-26T00:00:00,2015-11-26,0.2,sims,3x3,et,
2015-11-26_8,D04,2015-11-26T00:00:00,2015-11-26,0.2,sims,3x3,et,
2015-11-26_9,D06,2015-11-26T00:00:00,2015-11-26,0.2,sims,3x3,et,
2015-11-26_11,D10,2015-11-26T00:00:00,2015-11-26,0.2,sims,3x3,et,
2015-11-26_10,D09,2015-11-26T00:00:00,2015-11-26,0.2,sims,3x3,et,
2015-11-26_12,D13,2015-11-26T00:00:00,2015-11-26,0.2,sims,3x3,et,
2015-11-26_13,D01,2015-11-26T00:00:00,2015-11-26,0.2,sims,3x3,et,
2015-11-26_14,D05,2015-11-26T00:00:00,2015-11-26,0.1,sims,3x3,et,
2015-11-26_6,D07,2015-11-26T00:00:00,2015-11-26,0.2,sims,3x3,et,
2015-11-26_7,D08,2015-11-26T00:00:00,2015-11-26,0.2,sims,3x3,et,
2015-11-26_2,D03,2015-11-26T00:00:00,2015-11-26,0.2,sims,3x3,et,
2015-11-26_3,D11,2015-11-26T00:00:00,2015-11-26,0.2,sims,3x3,et,
2015-11-26_1,D02,2015-11-26T00:00:00,2015-11-26,0.24947598253275108,sims,3x3,et,
2015-11-27_4,D12,2015-11-27T00:00:00,2015-11-27,0.3,sims,3x3,et,
2015-11-27_5,D14,2015-11-27T00:00:00,2015-11-27,0.3,sims,3x3,et,
2015-11-27_8,D04,2015-11-27T00:00:00,2015-11-27,0.3,sims,3x3,et,
2015-11-27_9,D06,2015-11-27T00:00:00,2015-11-27,0.3,sims,3x3,et,
2015-11-27_11,D10,2015-11-27T00:00:00,2015-11-27,0.3,sims,3x3,et,
2015-11-27_10,D09,2015-11-27T00:00:00,2015-11-27,0.3,sims,3x3,et,
2015-11-27_12,D13,2015-11-27T00:00:00,2015-11-27,0.2,sims,3x3,et,
2015-11-27_13,D01,2015-11-27T00:00:00,2015-11-27,0.2,sims,3x3,et,
2015-11-27_14,D05,2015-11-27T00:00:00,2015-11-27,0.2,sims,3x3,et,
2015-11-27_6,D07,2015-11-27T00:00:00,2015-11-27,0.3,sims,3x3,et,
2015-11-27_7,D08,2015-11-27T00:00:00,2015-11-27,0.3,sims,3x3,et,
2015-11-27_2,D03,2015-11-27T00:00:00,2015-11-27,0.3,sims,3x3,et,
2015-11-27_3,D11,2015-11-27T00:00:00,2015-11-27,0.3,sims,3x3,et,
2015-11-27_1,D02,2015-11-27T00:00:00,2015-11-27,0.377292576419214,sims,3x3,et,
2015-11-28_4,D12,2015-11-28T00:00:00,2015-11-28,0.2,sims,3x3,et,
2015-11-28_5,D14,2015-11-28T00:00:00,2015-11-28,0.2,sims,3x3,et,
2015-11-28_8,D04,2015-11-28T00:00:00,2015-11-28,0.2,sims,3x3,et,
2015-11-28_9,D06,2015-11-28T00:00:00,2015-11-28,0.2,sims,3x3,et,
2015-11-28_11,D10,2015-11-28T00:00:00,2015-11-28,0.2,sims,3x3,et,
2015-11-28_10,D09,2015-11-28T00:00:00,2015-11-28,0.2,sims,3x3,et,
2015-11-28_12,D13,2015-11-28T00:00:00,2015-11-28,0.2,sims,3x3,et,
2015-11-28_13,D01,2015-11-28T00:00:00,2015-11-28,0.2,sims,3x3,et,
2015-11-28_14,D05,2015-11-28T00:00:00,2015-11-28,0.2,sims,3x3,et,
2015-11-28_6,D07,2015-11-28T00:00:00,2015-11-28,0.2,sims,3x3,et,
2015-11-28_7,D08,2015-11-28T00:00:00,2015-11-28,0.2,sims,3x3,et,
2015-11-28_2,D03,2015-11-28T00:00:00,2015-11-28,0.2,sims,3x3,et,
2015-11-28_3,D11,2015-11-28T00:00:00,2015-11-28,0.2,sims,3x3,et,
2015-11-28_1,D02,2015-11-28T00:00:00,2015-11-28,0.23279475982532755,sims,3x3,et,
2015-11-29_4,D12,2015-11-29T00:00:00,2015-11-29,0.1,sims,3x3,et,
2015-11-29_5,D14,2015-11-29T00:00:00,2015-11-29,0.1,sims,3x3,et,
2015-11-29_8,D04,2015-11-29T00:00:00,2015-11-29,0.1,sims,3x3,et,
2015-11-29_9,D06,2015-11-29T00:00:00,2015-11-29,0.1,sims,3x3,et,
2015-11-29_11,D10,2015-11-29T00:00:00,2015-11-29,0.1099040139616056,sims,3x3,et,
2015-11-29_10,D09,2015-11-29T00:00:00,2015-11-29,0.1,sims,3x3,et,
2015-11-29_12,D13,2015-11-29T00:00:00,2015-11-29,0.1,sims,3x3,et,
2015-11-29_13,D01,2015-11-29T00:00:00,2015-11-29,0.1,sims,3x3,et,
2015-11-29_14,D05,2015-11-29T00:00:00,2015-11-29,0.1,sims,3x3,et,
2015-11-29_6,D07,2015-11-29T00:00:00,2015-11-29,0.1,sims,3x3,et,
2015-11-29_7,D08,2015-11-29T00:00:00,2015-11-29,0.1,sims,3x3,et,
2015-11-29_2,D03,2015-11-29T00:00:00,2015-11-29,0.1190766550522648,sims,3x3,et,
2015-11-29_3,D11,2015-11-29T00:00:00,2015-11-29,0.1,sims,3x3,et,
2015-11-29_1,D02,2015-11-29T00:00:00,2015-11-29,0.18768558951965067,sims,3x3,et,
2015-11-30_4,D12,2015-11-30T00:00:00,2015-11-30,0.1,sims,3x3,et,
2015-11-30_5,D14,2015-11-30T00:00:00,2015-11-30,0.1,sims,3x3,et,
2015-11-30_8,D04,2015-11-30T00:00:00,2015-11-30,0.1,sims,3x3,et,
2015-11-30_9,D06,2015-11-30T00:00:00,2015-11-30,0.1,sims,3x3,et,
2015-11-30_11,D10,2015-11-30T00:00:00,2015-11-30,0.1,sims,3x3,et,
2015-11-30_10,D09,2015-11-30T00:00:00,2015-11-30,0.1,sims,3x3,et,
2015-11-30_12,D13,2015-11-30T00:00:00,2015-11-30,0.1,sims,3x3,et,
2015-11-30_13,D01,2015-11-30T00:00:00,2015-11-30,0.1,sims,3x3,et,
2015-11-30_14,D05,2015-11-30T00:00:00,2015-11-30,0.1,sims,3x3,et,
2015-11-30_6,D07,2015-11-30T00:00:00,2015-11-30,0.1,sims,3x3,et,
2015-11-30_7,D08,2015-11-30T00:00:00,2015-11-30,0.1,sims,3x3,et,
2015-11-30_2,D03,2015-11-30T00:00:00,2015-11-30,0.1,sims,3x3,et,
2015-11-30_3,D11,2015-11-30T00:00:00,2015-11-30,0.1,sims,3x3,et,
2015-11-30_1,D02,2015-11-30T00:00:00,2015-11-30,0.11524017467248908,sims,3x3,et,
2015-12-01_4,D12,2015-12-01T00:00:00,2015-12-01,0.1,sims,3x3,et,
2015-12-01_5,D14,2015-12-01T00:00:00,2015-12-01,0.1,sims,3x3,et,
2015-12-01_8,D04,2015-12-01T00:00:00,2015-12-01,0.1,sims,3x3,et,
2015-12-01_9,D06,2015-12-01T00:00:00,2015-12-01,0.1,sims,3x3,et,
2015-12-01_11,D10,2015-12-01T00:00:00,2015-12-01,0.1,sims,3x3,et,
2015-12-01_10,D09,2015-12-01T00:00:00,2015-12-01,0.1,sims,3x3,et,
2015-12-01_12,D13,2015-12-01T00:00:00,2015-12-01,0.1,sims,3x3,et,
2015-12-01_13,D01,2015-12-01T00:00:00,2015-12-01,0.1,sims,3x3,et,
2015-12-01_14,D05,2015-12-01T00:00:00,2015-12-01,0.1,sims,3x3,et,
2015-12-01_6,D07,2015-12-01T00:00:00,2015-12-01,0.1,sims,3x3,et,
2015-12-01_7,D08,2015-12-01T00:00:00,2015-12-01,0.1,sims,3x3,et,
2015-12-01_2,D03,2015-12-01T00:00:00,2015-12-01,0.1,sims,3x3,et,
2015-12-01_3,D11,2015-12-01T00:00:00,2015-12-01,0.1,sims,3x3,et,
2015-12-01_1,D02,2015-12-01T00:00:00,2015-12-01,0.1661572052401747,sims,3x3,et,
2015-12-02_4,D12,2015-12-02T00:00:00,2015-12-02,0.1,sims,3x3,et,
2015-12-02_5,D14,2015-12-02T00:00:00,2015-12-02,0.1,sims,3x3,et,
2015-12-02_8,D04,2015-12-02T00:00:00,2015-12-02,0.1,sims,3x3,et,
2015-12-02_9,D06,2015-12-02T00:00:00,2015-12-02,0.1,sims,3x3,et,
2015-12-02_11,D10,2015-12-02T00:00:00,2015-12-02,0.1,sims,3x3,et,
2015-12-02_10,D09,2015-12-02T00:00:00,2015-12-02,0.1,sims,3x3,et,
2015-12-02_12,D13,2015-12-02T00:00:00,2015-12-02,0.1,sims,3x3,et,
2015-12-02_13,D01,2015-12-02T00:00:00,2015-12-02,0.1,sims,3x3,et,
2015-12-02_14,D05,2015-12-02T00:00:00,2015-12-02,0.1,sims,3x3,et,
2015-12-02_6,D07,2015-12-02T00:00:00,2015-12-02,0.1,sims,3x3,et,
2015-12-02_7,D08,2015-12-02T00:00:00,2015-12-02,0.1,sims,3x3,et,
2015-12-02_2,D03,2015-12-02T00:00:00,2015-12-02,0.1,sims,3x3,et,
2015-12-02_3,D11,2015-12-02T00:00:00,2015-12-02,0.1,sims,3x3,et,
2015-12-02_1,D02,2015-12-02T00:00:00,2015-12-02,0.13279475982532749,sims,3x3,et,
2015-12-03_4,D12,2015-12-03T00:00:00,2015-12-03,0.2625454545454545,sims,3x3,et,
2015-12-03_5,D14,2015-12-03T00:00:00,2015-12-03,0.34825632083696606,sims,3x3,et,
2015-12-03_8,D04,2015-12-03T00:00:00,2015-12-03,0.20278867102396514,sims,3x3,et,
2015-12-03_9,D06,2015-12-03T00:00:00,2015-12-03,0.3833042720139494,sims,3x3,et,
2015-12-03_11,D10,2015-12-03T00:00:00,2015-12-03,1.0111256544502618,sims,3x3,et,
2015-12-03_10,D09,2015-12-03T00:00:00,2015-12-03,0.374869109947644,sims,3x3,et,
2015-12-03_12,D13,2015-12-03T00:00:00,2015-12-03,0.695690030474532,sims,3x3,et,
2015-12-03_13,D01,2015-12-03T00:00:00,2015-12-03,0.4187799564270153,sims,3x3,et,
2015-12-03_14,D05,2015-12-03T00:00:00,2015-12-03,0.7592479230432884,sims,3x3,et,
2015-12-03_6,D07,2015-12-03T00:00:00,2015-12-03,0.4611595466434176,sims,3x3,et,
2015-12-03_7,D08,2015-12-03T00:00:00,2015-12-03,0.11157512482977755,sims,3x3,et,
2015-12-03_2,D03,2015-12-03T00:00:00,2015-12-03,0.4,sims,3x3,et,
2015-12-03_3,D11,2015-12-03T00:00:00,2015-12-03,0.19585876198779428,sims,3x3,et,
2015-12-03_1,D02,2015-12-03T00:00:00,2015-12-03,0.3958515283842795,sims,3x3,et,
2015-12-04_4,D12,2015-12-04T00:00:00,2015-12-04,0.2,sims,3x3,et,
2015-12-04_5,D14,2015-12-04T00:00:00,2015-12-04,0.29167393199651265,sims,3x3,et,
2015-12-04_8,D04,2015-12-04T00:00:00,2015-12-04,0.2,sims,3x3,et,
2015-12-04_9,D06,2015-12-04T00:00:00,2015-12-04,0.29995640802092416,sims,3x3,et,
2015-12-04_11,D10,2015-12-04T00:00:00,2015-12-04,0.8,sims,3x3,et,
2015-12-04_10,D09,2015-12-04T00:00:00,2015-12-04,0.26932809773123917,sims,3x3,et,
2015-12-04_12,D13,2015-12-04T00:00:00,2015-12-04,0.5086634740966477,sims,3x3,et,
2015-12-04_13,D01,2015-12-04T00:00:00,2015-12-04,0.30801742919389974,sims,3x3,et,
2015-12-04_14,D05,2015-12-04T00:00:00,2015-12-04,0.5274158285964144,sims,3x3,et,
2015-12-04_6,D07,2015-12-04T00:00:00,2015-12-04,0.3472537053182214,sims,3x3,et,
2015-12-04_7,D08,2015-12-04T00:00:00,2015-12-04,0.1,sims,3x3,et,
2015-12-04_2,D03,2015-12-04T00:00:00,2015-12-04,0.3,sims,3x3,et,
2015-12-04_3,D11,2015-12-04T00:00:00,2015-12-04,0.1,sims,3x3,et,
2015-12-04_1,D02,2015-12-04T00:00:00,2015-12-04,0.3,sims,3x3,et,
2015-12-05_4,D12,2015-12-05T00:00:00,2015-12-05,0.1,sims,3x3,et,
2015-12-05_5,D14,2015-12-05T00:00:00,2015-12-05,0.2,sims,3x3,et,
2015-12-05_8,D04,2015-12-05T00:00:00,2015-12-05,0.1,sims,3x3,et,
2015-12-05_9,D06,2015-12-05T00:00:00,2015-12-05,0.22615518744551,sims,3x3,et,
2015-12-05_11,D10,2015-12-05T00:00:00,2015-12-05,0.5986038394415357,sims,3x3,et,
2015-12-05_10,D09,2015-12-05T00:00:00,2015-12-05,0.17364746945898782,sims,3x3,et,
2015-12-05_12,D13,2015-12-05T00:00:00,2015-12-05,0.32080975185023947,sims,3x3,et,
2015-12-05_13,D01,2015-12-05T00:00:00,2015-12-05,0.22466230936819176,sims,3x3,et,
2015-12-05_14,D05,2015-12-05T00:00:00,2015-12-05,0.3627459554000875,sims,3x3,et,
2015-12-05_6,D07,2015-12-05T00:00:00,2015-12-05,0.24725370531822144,sims,3x3,et,
2015-12-05_7,D08,2015-12-05T00:00:00,2015-12-05,1428.7807081252834,sims,3x3,et,
2015-12-05_2,D03,2015-12-05T00:00:00,2015-12-05,0.2,sims,3x3,et,
2015-12-05_3,D11,2015-12-05T00:00:00,2015-12-05,0.1,sims,3x3,et,
2015-12-05_1,D02,2015-12-05T00:00:00,2015-12-05,0.2,sims,3x3,et,
2015-12-06_4,D12,2015-12-06T00:00:00,2015-12-06,0.29295454545454547,sims,3x3,et,
2015-12-06_5,D14,2015-12-06T00:00:00,2015-12-06,0.3833478639930253,sims,3x3,et,
2015-12-06_8,D04,2015-12-06T00:00:00,2015-12-06,0.2500217864923748,sims,3x3,et,
2015-12-06_9,D06,2015-12-06T00:00:00,2015-12-06,0.40758500435919787,sims,3x3,et,
2015-12-06_11,D10,2015-12-06T00:00:00,2015-12-06,1.0333769633507852,sims,3x3,et,
2015-12-06_10,D09,2015-12-06T00:00:00,2015-12-06,0.374869109947644,sims,3x3,et,
2015-12-06_12,D13,2015-12-06T00:00:00,2015-12-06,0.6845885938180234,sims,3x3,et,
2015-12-06_13,D01,2015-12-06T00:00:00,2015-12-06,0.4187799564270153,sims,3x3,et,
2015-12-06_14,D05,2015-12-06T00:00:00,2015-12-06,0.710013117621338,sims,3x3,et,
2015-12-06_6,D07,2015-12-06T00:00:00,2015-12-06,0.47537053182214484,sims,3x3,et,
2015-12-06_7,D08,2015-12-06T00:00:00,2015-12-06,0.11157512482977755,sims,3x3,et,
2015-12-06_2,D03,2015-12-06T00:00:00,2015-12-06,0.4,sims,3x3,et,
2015-12-06_3,D11,2015-12-06T00:00:00,2015-12-06,0.2,sims,3x3,et,
2015-12-06_1,D02,2015-12-06T00:00:00,2015-12-06,0.4,sims,3x3,et,
2015-12-07_4,D12,2015-12-07T00:00:00,2015-12-07,0.2,sims,3x3,et,
2015-12-07_5,D14,2015-12-07T00:00:00,2015-12-07,0.27816041848299916,sims,3x3,et,
2015-12-07_8,D04,2015-12-07T00:00:00,2015-12-07,0.2,sims,3x3,et,
2015-12-07_9,D06,2015-12-07T00:00:00,2015-12-07,0.28103748910200527,sims,3x3,et,
2015-12-07_11,D10,2015-12-07T00:00:00,2015-12-07,0.7,sims,3x3,et,
2015-12-07_10,D09,2015-12-07T00:00:00,2015-12-07,0.2415357766143107,sims,3x3,et,
2015-12-07_12,D13,2015-12-07T00:00:00,2015-12-07,0.42359599477579446,sims,3x3,et,
2015-12-07_13,D01,2015-12-07T00:00:00,2015-12-07,0.28021786492374723,sims,3x3,et,
2015-12-07_14,D05,2015-12-07T00:00:00,2015-12-07,0.46274595540008745,sims,3x3,et,
2015-12-07_6,D07,2015-12-07T00:00:00,2015-12-07,0.3,sims,3x3,et,
2015-12-07_7,D08,2015-12-07T00:00:00,2015-12-07,0.1,sims,3x3,et,
2015-12-07_2,D03,2015-12-07T00:00:00,2015-12-07,0.3,sims,3x3,et,
2015-12-07_3,D11,2015-12-07T00:00:00,2015-12-07,0.1,sims,3x3,et,
2015-12-07_1,D02,2015-12-07T00:00:00,2015-12-07,0.2791703056768559,sims,3x3,et,
2015-12-08_4,D12,2015-12-08T00:00:00,2015-12-08,0.1,sims,3x3,et,
2015-12-08_5,D14,2015-12-08T00:00:00,2015-12-08,0.11142109851787273,sims,3x3,et,
2015-12-08_8,D04,2015-12-08T00:00:00,2015-12-08,0.1,sims,3x3,et,
2015-12-08_9,D06,2015-12-08T00:00:00,2015-12-08,0.14851787271142114,sims,3x3,et,
2015-12-08_11,D10,2015-12-08T00:00:00,2015-12-08,0.41112565445026183,sims,3x3,et,
2015-12-08_10,D09,2015-12-08T00:00:00,2015-12-08,179.89192844677137,sims,3x3,et,
2015-12-08_12,D13,2015-12-08T00:00:00,2015-12-08,0.28702655637788427,sims,3x3,et,
2015-12-08_13,D01,2015-12-08T00:00:00,2015-12-08,0.15694989106753815,sims,3x3,et,
2015-12-08_14,D05,2015-12-08T00:00:00,2015-12-08,0.2912986445124618,sims,3x3,et,
2015-12-08_6,D07,2015-12-08T00:00:00,2015-12-08,0.2,sims,3x3,et,
2015-12-08_7,D08,2015-12-08T00:00:00,2015-12-08,1428.7807081252834,sims,3x3,et,
2015-12-08_2,D03,2015-12-08T00:00:00,2015-12-08,0.1411149825783972,sims,3x3,et,
2015-12-08_3,D11,2015-12-08T00:00:00,2015-12-08,739.6313862249349,sims,3x3,et,
2015-12-08_1,D02,2015-12-08T00:00:00,2015-12-08,0.12423580786026202,sims,3x3,et,
2015-12-09_4,D12,2015-12-09T00:00:00,2015-12-09,0.2,sims,3x3,et,
2015-12-09_5,D14,2015-12-09T00:00:00,2015-12-09,0.29167393199651265,sims,3x3,et,
2015-12-09_8,D04,2015-12-09T00:00:00,2015-12-09,0.2,sims,3x3,et,
2015-12-09_9,D06,2015-12-09T00:00:00,2015-12-09,0.31107236268526595,sims,3x3,et,
2015-12-09_11,D10,2015-12-09T00:00:00,2015-12-09,0.8,sims,3x3,et,
2015-12-09_10,D09,2015-12-09T00:00:00,2015-12-09,0.274869109947644,sims,3x3,et,
2015-12-09_12,D13,2015-12-09T00:00:00,2015-12-09,0.5090117544623421,sims,3x3,et,
2015-12-09_13,D01,2015-12-09T00:00:00,2015-12-09,0.3177342047930283,sims,3x3,et,
2015-12-09_14,D05,2015-12-09T00:00:00,2015-12-09,0.5241364232619151,sims,3x3,et,
2015-12-09_6,D07,2015-12-09T00:00:00,2015-12-09,0.3472537053182214,sims,3x3,et,
2015-12-09_7,D08,2015-12-09T00:00:00,2015-12-09,0.1,sims,3x3,et,
2015-12-09_2,D03,2015-12-09T00:00:00,2015-12-09,0.3,sims,3x3,et,
2015-12-09_3,D11,2015-12-09T00:00:00,2015-12-09,0.1,sims,3x3,et,
2015-12-09_1,D02,2015-12-09T00:00:00,2015-12-09,0.3,sims,3x3,et,
2015-12-10_4,D12,2015-12-10T00:00:00,2015-12-10,0.3,sims,3x3,et,
2015-12-10_5,D14,2015-12-10T00:00:00,2015-12-10,0.41142109851787273,sims,3x3,et,
2015-12-10_8,D04,2015-12-10T00:00:00,2015-12-10,0.3,sims,3x3,et,
2015-12-10_9,D06,2015-12-10T00:00:00,2015-12-10,0.42977332170880556,sims,3x3,et,
2015-12-10_11,D10,2015-12-10T00:00:00,2015-12-10,1.0,sims,3x3,et,
2015-12-10_10,D09,2015-12-10T00:00:00,2015-12-10,0.374869109947644,sims,3x3,et,
2015-12-10_12,D13,2015-12-10T00:00:00,2015-12-10,0.6090117544623423,sims,3x3,et,
2015-12-10_13,D01,2015-12-10T00:00:00,2015-12-10,0.38161220043572985,sims,3x3,et,
2015-12-10_14,D05,2015-12-10T00:00:00,2015-12-10,0.5369916921731526,sims,3x3,et,
2015-12-10_6,D07,2015-12-10T00:00:00,2015-12-10,0.47537053182214484,sims,3x3,et,
2015-12-10_7,D08,2015-12-10T00:00:00,2015-12-10,0.11157512482977755,sims,3x3,et,
2015-12-10_2,D03,2015-12-10T00:00:00,2015-12-10,0.4187282229965157,sims,3x3,et,
2015-12-10_3,D11,2015-12-10T00:00:00,2015-12-10,0.2,sims,3x3,et,
2015-12-10_1,D02,2015-12-10T00:00:00,2015-12-10,0.4119650655021834,sims,3x3,et,
2015-12-11_4,D12,2015-12-11T00:00:00,2015-12-11,0.3929545454545454,sims,3x3,et,
2015-12-11_5,D14,2015-12-11T00:00:00,2015-12-11,0.5784655623365301,sims,3x3,et,
2015-12-11_8,D04,2015-12-11T00:00:00,2015-12-11,0.37224400871459695,sims,3x3,et,
2015-12-11_9,D06,2015-12-11T00:00:00,2015-12-11,0.4255448997384481,sims,3x3,et,
2015-12-11_11,D10,2015-12-11T00:00:00,2015-12-11,0.8,sims,3x3,et,
2015-12-11_10,D09,2015-12-11T00:00:00,2015-12-11,0.10554101221640488,sims,3x3,et,
2015-12-11_12,D13,2015-12-11T00:00:00,2015-12-11,0.8704832390074009,sims,3x3,et,
2015-12-11_13,D01,2015-12-11T00:00:00,2015-12-11,0.2,sims,3x3,et,
2015-12-11_14,D05,2015-12-11T00:00:00,2015-12-11,0.4163095758635768,sims,3x3,et,
2015-12-11_6,D07,2015-12-11T00:00:00,2015-12-11,0.6500435919790759,sims,3x3,et,
2015-12-11_7,D08,2015-12-11T00:00:00,2015-12-11,0.11157512482977755,sims,3x3,et,
2015-12-11_2,D03,2015-12-11T00:00:00,2015-12-11,0.5633275261324042,sims,3x3,et,
2015-12-11_3,D11,2015-12-11T00:00:00,2015-12-11,0.19585876198779428,sims,3x3,et,
2015-12-11_1,D02,2015-12-11T00:00:00,2015-12-11,0.508995633187773,sims,3x3,et,
2015-12-12_4,D12,2015-12-12T00:00:00,2015-12-12,0.3,sims,3x3,et,
2015-12-12_5,D14,2015-12-12T00:00:00,2015-12-12,0.40309503051438533,sims,3x3,et,
2015-12-12_8,D04,2015-12-12T00:00:00,2015-12-12,0.2888888888888889,sims,3x3,et,
2015-12-12_9,D06,2015-12-12T00:00:00,2015-12-12,0.3295117698343505,sims,3x3,et,
2015-12-12_11,D10,2015-12-12T00:00:00,2015-12-12,0.6331588132635252,sims,3x3,et,
2015-12-12_10,D09,2015-12-12T00:00:00,2015-12-12,0.1,sims,3x3,et,
2015-12-12_12,D13,2015-12-12T00:00:00,2015-12-12,0.6739660426643447,sims,3x3,et,
2015-12-12_13,D01,2015-12-12T00:00:00,2015-12-12,0.1,sims,3x3,et,
2015-12-12_14,D05,2015-12-12T00:00:00,2015-12-12,0.36139046786182777,sims,3x3,et,
2015-12-12_6,D07,2015-12-12T00:00:00,2015-12-12,0.5139058413251961,sims,3x3,et,
2015-12-12_7,D08,2015-12-12T00:00:00,2015-12-12,0.11157512482977755,sims,3x3,et,
2015-12-12_2,D03,2015-12-12T00:00:00,2015-12-12,0.4076219512195122,sims,3x3,et,
2015-12-12_3,D11,2015-12-12T00:00:00,2015-12-12,0.12720139494333044,sims,3x3,et,
2015-12-12_1,D02,2015-12-12T00:00:00,2015-12-12,0.39030567685589523,sims,3x3,et,
2015-12-13_4,D12,2015-12-13T00:00:00,2015-12-13,0.5,sims,3x3,et,
2015-12-13_5,D14,2015-12-13T00:00:00,2015-12-13,0.7312118570183086,sims,3x3,et,
2015-12-13_8,D04,2015-12-13T00:00:00,2015-12-13,0.5,sims,3x3,et,
2015-12-13_9,D06,2015-12-13T00:00:00,2015-12-13,0.5706190061028771,sims,3x3,et,
2015-12-13_11,D10,2015-12-13T00:00:00,2015-12-13,1.1,sims,3x3,et,
2015-12-13_10,D09,2015-12-13T00:00:00,2015-12-13,0.11108202443280978,sims,3x3,et,
2015-12-13_12,D13,2015-12-13T00:00:00,2015-12-13,1.1429255550718327,sims,3x3,et,
2015-12-13_13,D01,2015-12-13T00:00:00,2015-12-13,0.2,sims,3x3,et,
2015-12-13_14,D05,2015-12-13T00:00:00,2015-12-13,0.5442938347179712,sims,3x3,et,
2015-12-13_6,D07,2015-12-13T00:00:00,2015-12-13,0.8611595466434177,sims,3x3,et,
2015-12-13_7,D08,2015-12-13T00:00:00,2015-12-13,0.12315024965955511,sims,3x3,et,
2015-12-13_2,D03,2015-12-13T00:00:00,2015-12-13,0.7187282229965158,sims,3x3,et,
2015-12-13_3,D11,2015-12-13T00:00:00,2015-12-13,0.27088055797733224,sims,3x3,et,
2015-12-13_1,D02,2015-12-13T00:00:00,2015-12-13,0.6311790393013101,sims,3x3,et,
2015-12-14_4,D12,2015-12-14T00:00:00,2015-12-14,0.6164545454545455,sims,3x3,et,
2015-12-14_5,D14,2015-12-14T00:00:00,2015-12-14,0.8812554489973845,sims,3x3,et,
2015-12-14_8,D04,2015-12-14T00:00:00,2015-12-14,0.5805664488017429,sims,3x3,et,
2015-12-14_9,D06,2015-12-14T00:00:00,2015-12-14,0.6945945945945945,sims,3x3,et,
2015-12-14_11,D10,2015-12-14T00:00:00,2015-12-14,1.329188481675393,sims,3x3,et,
