system:index,Station_ID,date,imageId,mean,model,region,variable,.geo
2_2016-05-28_7,D08,2016-05-28T00:00:00,2_2016-05-28,0.7898261975413311,ucdpt,3x3,et,
2_2016-05-28_2,D03,2016-05-28T00:00:00,2_2016-05-28,7.31316331096197,ucdpt,3x3,et,
2_2016-05-28_3,D11,2016-05-28T00:00:00,2_2016-05-28,2.800127922364358,ucdpt,3x3,et,
2_2016-05-28_1,D02,2016-05-28T00:00:00,2_2016-05-28,5.73910227780259,ucdpt,3x3,et,
2_2016-05-29_4,D12,2016-05-29T00:00:00,2_2016-05-29,4.945085057471265,ucdpt,3x3,et,
2_2016-05-29_5,D14,2016-05-29T00:00:00,2_2016-05-29,6.653688040018191,ucdpt,3x3,et,
2_2016-05-29_8,D04,2016-05-29T00:00:00,2_2016-05-29,5.440415391342368,ucdpt,3x3,et,
2_2016-05-29_9,D06,2016-05-29T00:00:00,2_2016-05-29,1.2888969645147499,ucdpt,3x3,et,
2_2016-05-29_11,D10,2016-05-29T00:00:00,2_2016-05-29,6.3193724420191,ucdpt,3x3,et,
2_2016-05-29_10,D09,2016-05-29T00:00:00,2_2016-05-29,2.0874165523548243,ucdpt,3x3,et,
2_2016-05-29_12,D13,2016-05-29T00:00:00,2_2016-05-29,5.793455193936693,ucdpt,3x3,et,
2_2016-05-29_13,D01,2016-05-29T00:00:00,2_2016-05-29,2.6136078431372542,ucdpt,3x3,et,
2_2016-05-29_14,D05,2016-05-29T00:00:00,2_2016-05-29,6.315555555555555,ucdpt,3x3,et,
2_2016-05-29_6,D07,2016-05-29T00:00:00,2_2016-05-29,6.721733924611973,ucdpt,3x3,et,
2_2016-05-29_7,D08,2016-05-29T00:00:00,2_2016-05-29,0.7456210258584146,ucdpt,3x3,et,
2_2016-05-29_2,D03,2016-05-29T00:00:00,2_2016-05-29,6.847941834451902,ucdpt,3x3,et,
2_2016-05-29_3,D11,2016-05-29T00:00:00,2_2016-05-29,2.772271724746361,ucdpt,3x3,et,
2_2016-05-29_1,D02,2016-05-29T00:00:00,2_2016-05-29,5.28652076820009,ucdpt,3x3,et,
2_2016-05-30_4,D12,2016-05-30T00:00:00,2_2016-05-30,5.099664367816092,ucdpt,3x3,et,
2_2016-05-30_5,D14,2016-05-30T00:00:00,2_2016-05-30,6.7126557526148245,ucdpt,3x3,et,
2_2016-05-30_8,D04,2016-05-30T00:00:00,2_2016-05-30,5.643095758635767,ucdpt,3x3,et,
2_2016-05-30_9,D06,2016-05-30T00:00:00,2_2016-05-30,1.3975203078238565,ucdpt,3x3,et,
2_2016-05-30_11,D10,2016-05-30T00:00:00,2_2016-05-30,6.344733969986357,ucdpt,3x3,et,
2_2016-05-30_10,D09,2016-05-30T00:00:00,2_2016-05-30,2.1524965706447188,ucdpt,3x3,et,
2_2016-05-30_12,D13,2016-05-30T00:00:00,2_2016-05-30,5.75292019616585,ucdpt,3x3,et,
2_2016-05-30_13,D01,2016-05-30T00:00:00,2_2016-05-30,2.8546666666666662,ucdpt,3x3,et,
2_2016-05-30_14,D05,2016-05-30T00:00:00,2_2016-05-30,6.3933333333333335,ucdpt,3x3,et,
2_2016-05-30_6,D07,2016-05-30T00:00:00,2_2016-05-30,6.955055432372505,ucdpt,3x3,et,
2_2016-05-30_7,D08,2016-05-30T00:00:00,2_2016-05-30,0.7703348876642646,ucdpt,3x3,et,
2_2016-05-30_2,D03,2016-05-30T00:00:00,2_2016-05-30,7.056621923937361,ucdpt,3x3,et,
2_2016-05-30_3,D11,2016-05-30T00:00:00,2_2016-05-30,3.0401985002205554,ucdpt,3x3,et,
2_2016-05-30_1,D02,2016-05-30T00:00:00,2_2016-05-30,5.293389906208128,ucdpt,3x3,et,
2_2016-05-31_4,D12,2016-05-31T00:00:00,2_2016-05-31,5.2395172413793105,ucdpt,3x3,et,
2_2016-05-31_5,D14,2016-05-31T00:00:00,2_2016-05-31,6.713378808549341,ucdpt,3x3,et,
2_2016-05-31_8,D04,2016-05-31T00:00:00,2_2016-05-31,5.843598600787057,ucdpt,3x3,et,
2_2016-05-31_9,D06,2016-05-31T00:00:00,2_2016-05-31,1.5240145361265498,ucdpt,3x3,et,
2_2016-05-31_11,D10,2016-05-31T00:00:00,2_2016-05-31,6.312269213278763,ucdpt,3x3,et,
2_2016-05-31_10,D09,2016-05-31T00:00:00,2_2016-05-31,2.221129401005944,ucdpt,3x3,et,
2_2016-05-31_12,D13,2016-05-31T00:00:00,2_2016-05-31,5.761194828354882,ucdpt,3x3,et,
2_2016-05-31_13,D01,2016-05-31T00:00:00,2_2016-05-31,3.1180000000000003,ucdpt,3x3,et,
2_2016-05-31_14,D05,2016-05-31T00:00:00,2_2016-05-31,6.58,ucdpt,3x3,et,
2_2016-05-31_6,D07,2016-05-31T00:00:00,2_2016-05-31,7.27821729490022,ucdpt,3x3,et,
2_2016-05-31_7,D08,2016-05-31T00:00:00,2_2016-05-31,0.8028868164476473,ucdpt,3x3,et,
2_2016-05-31_2,D03,2016-05-31T00:00:00,2_2016-05-31,7.259686800894856,ucdpt,3x3,et,
2_2016-05-31_3,D11,2016-05-31T00:00:00,2_2016-05-31,3.353608292898103,ucdpt,3x3,et,
2_2016-05-31_1,D02,2016-05-31T00:00:00,2_2016-05-31,5.290294774452881,ucdpt,3x3,et,
2_2016-06-01_4,D12,2016-06-01T00:00:00,2_2016-06-01,5.126294252873563,ucdpt,3x3,et,
2_2016-06-01_5,D14,2016-06-01T00:00:00,2_2016-06-01,6.352201000454753,ucdpt,3x3,et,
2_2016-06-01_8,D04,2016-06-01T00:00:00,2_2016-06-01,5.753231307389593,ucdpt,3x3,et,
2_2016-06-01_9,D06,2016-06-01T00:00:00,2_2016-06-01,1.5817357845233009,ucdpt,3x3,et,
2_2016-06-01_11,D10,2016-06-01T00:00:00,2_2016-06-01,5.950145520691224,ucdpt,3x3,et,
2_2016-06-01_10,D09,2016-06-01T00:00:00,2_2016-06-01,2.1887425697302247,ucdpt,3x3,et,
2_2016-06-01_12,D13,2016-06-01T00:00:00,2_2016-06-01,5.465755684351317,ucdpt,3x3,et,
2_2016-06-01_13,D01,2016-06-01T00:00:00,2_2016-06-01,3.250222222222222,ucdpt,3x3,et,
2_2016-06-01_14,D05,2016-06-01T00:00:00,2_2016-06-01,6.433333333333333,ucdpt,3x3,et,
2_2016-06-01_6,D07,2016-06-01T00:00:00,2_2016-06-01,7.3159201773835925,ucdpt,3x3,et,
2_2016-06-01_7,D08,2016-06-01T00:00:00,2_2016-06-01,0.8030055108096651,ucdpt,3x3,et,
2_2016-06-01_2,D03,2016-06-01T00:00:00,2_2016-06-01,7.277136465324385,ucdpt,3x3,et,
2_2016-06-01_3,D11,2016-06-01T00:00:00,2_2016-06-01,3.6217820908689893,ucdpt,3x3,et,
2_2016-06-01_1,D02,2016-06-01T00:00:00,2_2016-06-01,5.11358642251005,ucdpt,3x3,et,
2_2016-06-02_4,D12,2016-06-02T00:00:00,2_2016-06-02,4.818675862068966,ucdpt,3x3,et,
2_2016-06-02_5,D14,2016-06-02T00:00:00,2_2016-06-02,5.752924056389268,ucdpt,3x3,et,
2_2016-06-02_8,D04,2016-06-02T00:00:00,2_2016-06-02,5.535478793178837,ucdpt,3x3,et,
2_2016-06-02_9,D06,2016-06-02T00:00:00,2_2016-06-02,1.6282471141513468,ucdpt,3x3,et,
2_2016-06-02_11,D10,2016-06-02T00:00:00,2_2016-06-02,5.474397453387905,ucdpt,3x3,et,
2_2016-06-02_10,D09,2016-06-02T00:00:00,2_2016-06-02,2.122967535436671,ucdpt,3x3,et,
2_2016-06-02_12,D13,2016-06-02T00:00:00,2_2016-06-02,5.073727151136871,ucdpt,3x3,et,
2_2016-06-02_13,D01,2016-06-02T00:00:00,2_2016-06-02,3.366993464052287,ucdpt,3x3,et,
2_2016-06-02_14,D05,2016-06-02T00:00:00,2_2016-06-02,6.266666666666667,ucdpt,3x3,et,
2_2016-06-02_6,D07,2016-06-02T00:00:00,2_2016-06-02,7.036926829268292,ucdpt,3x3,et,
2_2016-06-02_7,D08,2016-06-02T00:00:00,2_2016-06-02,0.7710979228486647,ucdpt,3x3,et,
2_2016-06-02_2,D03,2016-06-02T00:00:00,2_2016-06-02,6.8518791946308735,ucdpt,3x3,et,
2_2016-06-02_3,D11,2016-06-02T00:00:00,2_2016-06-02,3.674314071460079,ucdpt,3x3,et,
2_2016-06-02_1,D02,2016-06-02T00:00:00,2_2016-06-02,4.65965163019205,ucdpt,3x3,et,
2_2016-06-03_4,D12,2016-06-03T00:00:00,2_2016-06-03,5.02863908045977,ucdpt,3x3,et,
2_2016-06-03_5,D14,2016-06-03T00:00:00,2_2016-06-03,5.759408822191905,ucdpt,3x3,et,
2_2016-06-03_8,D04,2016-06-03T00:00:00,2_2016-06-03,5.833314385658067,ucdpt,3x3,et,
2_2016-06-03_9,D06,2016-06-03T00:00:00,2_2016-06-03,1.8199059427105602,ucdpt,3x3,et,
2_2016-06-03_11,D10,2016-06-03T00:00:00,2_2016-06-03,5.388472032742157,ucdpt,3x3,et,
2_2016-06-03_10,D09,2016-06-03T00:00:00,2_2016-06-03,2.2181938728852306,ucdpt,3x3,et,
2_2016-06-03_12,D13,2016-06-03T00:00:00,2_2016-06-03,5.017293802942488,ucdpt,3x3,et,
2_2016-06-03_13,D01,2016-06-03T00:00:00,2_2016-06-03,3.7825490196078437,ucdpt,3x3,et,
2_2016-06-03_14,D05,2016-06-03T00:00:00,2_2016-06-03,6.387777777777777,ucdpt,3x3,et,
2_2016-06-03_6,D07,2016-06-03T00:00:00,2_2016-06-03,7.451237250554324,ucdpt,3x3,et,
2_2016-06-03_7,D08,2016-06-03T00:00:00,2_2016-06-03,0.8124332344213651,ucdpt,3x3,et,
2_2016-06-03_2,D03,2016-06-03T00:00:00,2_2016-06-03,7.1292930648769595,ucdpt,3x3,et,
2_2016-06-03_3,D11,2016-06-03T00:00:00,2_2016-06-03,4.113859726510807,ucdpt,3x3,et,
2_2016-06-03_1,D02,2016-06-03T00:00:00,2_2016-06-03,4.6484412684234035,ucdpt,3x3,et,
2_2016-06-04_4,D12,2016-06-04T00:00:00,2_2016-06-04,3.2013517241379312,ucdpt,3x3,et,
2_2016-06-04_5,D14,2016-06-04T00:00:00,2_2016-06-04,3.502069122328331,ucdpt,3x3,et,
2_2016-06-04_8,D04,2016-06-04T00:00:00,2_2016-06-04,3.8351945780498466,ucdpt,3x3,et,
2_2016-06-04_9,D06,2016-06-04T00:00:00,2_2016-06-04,1.2975502351432238,ucdpt,3x3,et,
2_2016-06-04_11,D10,2016-06-04T00:00:00,2_2016-06-04,3.3200227376080043,ucdpt,3x3,et,
2_2016-06-04_10,D09,2016-06-04T00:00:00,2_2016-06-04,1.4565432098765434,ucdpt,3x3,et,
2_2016-06-04_12,D13,2016-06-04T00:00:00,2_2016-06-04,3.2976950512706202,ucdpt,3x3,et,
2_2016-06-04_13,D01,2016-06-04T00:00:00,2_2016-06-04,2.7706405228758175,ucdpt,3x3,et,
2_2016-06-04_14,D05,2016-06-04T00:00:00,2_2016-06-04,4.463333333333334,ucdpt,3x3,et,
2_2016-06-04_6,D07,2016-06-04T00:00:00,2_2016-06-04,5.002208425720619,ucdpt,3x3,et,
2_2016-06-04_7,D08,2016-06-04T00:00:00,2_2016-06-04,0.5525519287833828,ucdpt,3x3,et,
2_2016-06-04_2,D03,2016-06-04T00:00:00,2_2016-06-04,4.648393736017897,ucdpt,3x3,et,
2_2016-06-04_3,D11,2016-06-04T00:00:00,2_2016-06-04,2.9133833259814734,ucdpt,3x3,et,
2_2016-06-04_1,D02,2016-06-04T00:00:00,2_2016-06-04,3.022697632871818,ucdpt,3x3,et,
2_2016-06-05_4,D12,2016-06-05T00:00:00,2_2016-06-05,4.957724137931034,ucdpt,3x3,et,
2_2016-06-05_5,D14,2016-06-05T00:00:00,2_2016-06-05,5.173301500682128,ucdpt,3x3,et,
2_2016-06-05_8,D04,2016-06-05T00:00:00,2_2016-06-05,5.905732400524704,ucdpt,3x3,et,
2_2016-06-05_9,D06,2016-06-05T00:00:00,2_2016-06-05,2.107481829841813,ucdpt,3x3,et,
2_2016-06-05_11,D10,2016-06-05T00:00:00,2_2016-06-05,4.85462482946794,ucdpt,3x3,et,
2_2016-06-05_10,D09,2016-06-05T00:00:00,2_2016-06-05,2.285459533607682,ucdpt,3x3,et,
2_2016-06-05_12,D13,2016-06-05T00:00:00,2_2016-06-05,4.651761034329025,ucdpt,3x3,et,
2_2016-06-05_13,D01,2016-06-05T00:00:00,2_2016-06-05,4.299320261437909,ucdpt,3x3,et,
2_2016-06-05_14,D05,2016-06-05T00:00:00,2_2016-06-05,6.472222222222222,ucdpt,3x3,et,
2_2016-06-05_6,D07,2016-06-05T00:00:00,2_2016-06-05,7.772066518847005,ucdpt,3x3,et,
2_2016-06-05_7,D08,2016-06-05T00:00:00,2_2016-06-05,0.8484824077999152,ucdpt,3x3,et,
2_2016-06-05_2,D03,2016-06-05T00:00:00,2_2016-06-05,7.255673378076063,ucdpt,3x3,et,
2_2016-06-05_3,D11,2016-06-05T00:00:00,2_2016-06-05,4.810577856197617,ucdpt,3x3,et,
2_2016-06-05_1,D02,2016-06-05T00:00:00,2_2016-06-05,4.346038410004466,ucdpt,3x3,et,
2_2016-06-06_4,D12,2016-06-06T00:00:00,2_2016-06-06,4.460068965517242,ucdpt,3x3,et,
2_2016-06-06_5,D14,2016-06-06T00:00:00,2_2016-06-06,4.436198271941793,ucdpt,3x3,et,
2_2016-06-06_8,D04,2016-06-06T00:00:00,2_2016-06-06,5.302181897682553,ucdpt,3x3,et,
2_2016-06-06_9,D06,2016-06-06T00:00:00,2_2016-06-06,2.05014108593416,ucdpt,3x3,et,
2_2016-06-06_11,D10,2016-06-06T00:00:00,2_2016-06-06,4.143692587539791,ucdpt,3x3,et,
2_2016-06-06_10,D09,2016-06-06T00:00:00,2_2016-06-06,2.0934202103337904,ucdpt,3x3,et,
2_2016-06-06_12,D13,2016-06-06T00:00:00,2_2016-06-06,4.050673205528311,ucdpt,3x3,et,
2_2016-06-06_13,D01,2016-06-06T00:00:00,2_2016-06-06,4.193869281045751,ucdpt,3x3,et,
